标签,疾病名字,top10
114,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 精索静脉曲张 急性腹膜炎 附睾炎 风湿性心脏病 非霍奇金淋巴瘤 尿道损伤 胆囊息肉 前列腺恶性肿瘤
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 高脂血症 肥厚性心肌病 心律失常 扩张型心肌病 主动脉瓣狭窄 前列腺炎 心脏神经症 胸腔积液
120,糖尿病,糖尿病 肥胖症 糖耐量异常 库欣综合征 肝豆状核变性 腹部开放性损伤 过敏性紫癜 颈部血管瘤 阿尔茨海默病 脑膜良性肿瘤
120,糖尿病,糖尿病 脑卒中 胰腺恶性肿瘤 冠状动脉粥样硬化性心脏病 脾脏损伤 高血压 低血糖症 胃炎 支气管炎 低血压
115,睾丸扭转,睾丸扭转 精索静脉曲张 急性腹膜炎 肾结石 神经痛 多发性骨髓瘤 气胸 胰腺恶性肿瘤 脾脏损伤 输尿管狭窄
22,冠状动脉粥样硬化性心脏病,高血压 脑卒中 颈动脉硬化 肾动脉狭窄 病毒性脑膜炎 冠状动脉粥样硬化性心脏病 胃炎 食管良性肿瘤 高脂血症 血管炎
154,肺血管畸形,血管炎 支气管扩张症 脑动脉炎 肺栓塞 支气管炎 肺曲霉菌病 骨关节病 脑卒中 肺脓肿 肺结核
56,心力衰竭,心力衰竭 冠状动脉粥样硬化性心脏病 呼吸衰竭 胸腔积液 肥厚性心肌病 心包积液 支气管哮喘 肺结核 液气胸 冠状动脉狭窄
116,短暂性脑缺血发作,支气管炎 短暂性脑缺血发作 脑卒中 静脉血栓症 胃炎 冠状动脉粥样硬化性心脏病 上消化道出血 胸腔积液 胃食管反流 慢性肾功能不全
148,肺炎,肺恶性肿瘤 胰腺恶性肿瘤 肺结核 肺脓肿 呼吸衰竭 非霍奇金淋巴瘤 炎症后肺间质纤维化 支气管恶性肿瘤 肺隐球菌病 扩张型心肌病
148,肺炎,肺脓肿 支气管扩张症 呼吸衰竭 肺炎 支气管炎 急性气管支气管炎 细支气管炎 肺曲霉菌病 支气管恶性肿瘤 特发性间质性肺炎
80,支气管哮喘,支气管哮喘 低钾血症 支气管炎 肺曲霉菌病 慢性阻塞性肺疾病 细支气管炎 肺原位癌 支气管扩张症 肺结核 房间隔缺损
22,冠状动脉粥样硬化性心脏病,心力衰竭 呼吸衰竭 冠状动脉粥样硬化性心脏病 胃恶性肿瘤 慢性肾功能不全 食管良性肿瘤 胃息肉 乳腺恶性肿瘤 病毒性肺炎 肺栓塞
188,脑卒中,脑卒中 肾动脉狭窄 短暂性脑缺血发作 多发性骨髓瘤 脑动脉粥样硬化 颈动脉狭窄 肺良性肿瘤 颈动脉硬化 冠状动脉粥样硬化性心脏病 肺泡蛋白沉着症
188,脑卒中,脑卒中 短暂性脑缺血发作 胃炎 颈动脉狭窄 脑动脉粥样硬化 高血压 烟雾病 肾动脉狭窄 低钾血症 支气管炎
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 支气管炎 胆石症 食管恶性肿瘤 颈动脉硬化 食管良性肿瘤 胃食管反流 心律失常 支气管哮喘
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高脂血症 颈动脉硬化 结肠息肉 食管良性肿瘤 胃食管反流 肥厚性心肌病 高血压 胃炎 冠状动脉瘘
148,肺炎,肺炎 喉恶性肿瘤 细支气管炎 支气管炎 特发性间质性肺炎 病毒性肺炎 肺脓肿 呼吸衰竭 慢性阻塞性肺疾病 支气管哮喘
114,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 急性腹膜炎 小脑扁桃体下疝畸形 血管炎 肺脓肿 低血压 食管恶性肿瘤 高脂血症 喉恶性肿瘤
130,结肠息肉,结肠息肉 食管良性肿瘤 食管恶性肿瘤 胃肠功能紊乱 胃炎 消化性溃疡 胃食管反流 炎性肌病 冠状动脉粥样硬化性心脏病 胃息肉
22,冠状动脉粥样硬化性心脏病,颈动脉硬化 支气管炎 高脂血症 胃炎 冠状动脉粥样硬化性心脏病 神经痛 胸腔积液 肺恶性肿瘤 冠状动脉狭窄 支气管扩张症
127,细支气管炎,呼吸衰竭 肺恶性肿瘤 白血病 喉恶性肿瘤 非霍奇金淋巴瘤 胰腺恶性肿瘤 胃恶性肿瘤 炎症后肺间质纤维化 胸腔积液 食管良性肿瘤
46,尿潴留,尿潴留 前列腺增生 前列腺恶性肿瘤 尿道结石 膀胱结石 胆囊息肉 液气胸 食管恶性肿瘤 结肠息肉 呼吸衰竭
148,肺炎,脑卒中 脑疝 短暂性脑缺血发作 颈动脉狭窄 食管恶性肿瘤 皮层下动脉硬化性脑病 颈内动脉海绵窦瘘 膀胱炎 前列腺恶性肿瘤 尿道结石
22,冠状动脉粥样硬化性心脏病,心律失常 颈动脉硬化 冠状动脉粥样硬化性心脏病 冠状动脉狭窄 心脏神经症 高脂血症 血管迷走性晕厥 脑动脉粥样硬化 高血压 支气管哮喘
246,高血压,冠状动脉粥样硬化性心脏病 心脏神经症 高脂血症 高血压 原发性醛固酮增多症 胃食管反流 心包炎 脑动脉炎 白血病 炎性肌病
72,急性胰腺炎,急性胰腺炎 胃炎 消化性溃疡 胆石症 胃息肉 二尖瓣关闭不全 冠状动脉狭窄 胃恶性肿瘤 胃食管反流 高脂血症
144,肺栓塞,肺栓塞 肺炎 支气管哮喘 胸腔积液 支气管炎 二尖瓣关闭不全 肺恶性肿瘤 慢性阻塞性肺疾病 肺良性肿瘤 冠状动脉粥样硬化性心脏病
188,脑卒中,脑卒中 上消化道出血 短暂性脑缺血发作 冠状动脉狭窄 主动脉夹层 胆道感染 冠状动脉粥样硬化性心脏病 颈动脉狭窄 胰腺恶性肿瘤 病毒性脑膜炎
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高血压 颈动脉硬化 心脏神经症 胰腺恶性肿瘤 低血压 心律失常 肥厚性心肌病 短暂性脑缺血发作 膀胱炎
176,胆石症,胆石症 胆道感染 输尿管狭窄 心肌炎 胰腺恶性肿瘤 肝恶性肿瘤 胆囊息肉 阑尾炎 二尖瓣关闭不全 急性胰腺炎
144,肺栓塞,肺栓塞 肺恶性肿瘤 支气管炎 肺结核 主动脉夹层 肺炎 慢性阻塞性肺疾病 胸腔积液 肺脓肿 冠状动脉狭窄
22,冠状动脉粥样硬化性心脏病,主动脉瓣狭窄 二尖瓣关闭不全 心房良性肿瘤 冠状动脉粥样硬化性心脏病 房间隔缺损 风湿性二尖瓣狭窄伴关闭不全 肥厚性心肌病 心力衰竭 心肌炎 冠状动脉狭窄
148,肺炎,肺炎 肺间质纤维化 支气管扩张症 肺恶性肿瘤 支气管炎 肺脓肿 慢性阻塞性肺疾病 血管炎 呼吸衰竭 胰腺恶性肿瘤
114,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 颅内动脉瘤 胸腔积液 肺脓肿 前列腺炎 肾动脉狭窄 肾结石 痛风 支气管炎 前列腺恶性肿瘤
20,冠状动脉狭窄,颈动脉硬化 冠状动脉粥样硬化性心脏病 心脏神经症 冠状动脉狭窄 脑动脉粥样硬化 高血压 主动脉瓣狭窄 支气管哮喘 心律失常 血管迷走性晕厥
59,心律失常,心律失常 胃炎 冠状动脉粥样硬化性心脏病 直肠息肉 脑动脉粥样硬化 冠状动脉狭窄 食管良性肿瘤 支气管炎 支气管哮喘 短暂性脑缺血发作
80,支气管哮喘,支气管哮喘 肺曲霉菌病 高脂血症 慢性阻塞性肺疾病 胃炎 室间隔缺损 血管迷走性晕厥 支气管扩张症 肺动脉高压 胸腔积液
164,肾积水,肾积水 脑膜良性肿瘤 颈动脉狭窄 小脑扁桃体下疝畸形 输尿管狭窄 乳腺恶性肿瘤 肝恶性肿瘤 胰腺恶性肿瘤 IgA肾病 腹部良性肿瘤
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 颈动脉硬化 高血压 支气管炎 肺结核 输尿管狭窄 肾动脉狭窄 静脉血栓症 胃炎 胰腺恶性肿瘤
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 肥厚性心肌病 心律失常 支气管炎 高血压 神经痛 脑动脉炎 颈动脉硬化 肾动脉狭窄
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高脂血症 颈动脉硬化 胃炎 高血压 冠状动脉狭窄 神经痛 心脏神经症 主动脉瓣狭窄 胃食管反流
120,糖尿病,糖尿病 前列腺恶性肿瘤 糖耐量异常 主动脉夹层 膀胱炎 膀胱结石 静脉血栓症 原发性血小板增多症 食管良性肿瘤 输尿管狭窄
48,尿道结石,前列腺恶性肿瘤 主动脉夹层 膀胱炎 膀胱结石 静脉血栓症 食管良性肿瘤 肾结石 输尿管结石 前列腺增生 肾积水
74,慢性肾功能不全,肾病综合征 肾小球肾炎 慢性肾功能不全 IgA肾病 静脉血栓症 脂肪肝 急性腹膜炎 心力衰竭 食管良性肿瘤 呼吸衰竭
83,支气管炎,肺炎 过敏性紫癜 白血病 炎性肌病 病毒性脑膜炎 淋巴结炎 肾盂肾炎 非霍奇金淋巴瘤 心肌炎 支气管炎
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 颈动脉硬化 气胸 心脏神经症 高脂血症 胃食管反流 高血压 液气胸 血管迷走性晕厥
188,脑卒中,脑卒中 贫血 直肠息肉 胃息肉 视神经脊髓炎 膀胱结石 乳腺恶性肿瘤 腹部良性肿瘤 主动脉夹层 静脉血栓症
56,心力衰竭,心力衰竭 心脏淀粉样变性 胸腔积液 心包积液 肺动脉高压 支气管炎 脂肪肝 慢性肾功能不全 心律失常 进行性系统性硬化症
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高脂血症 高血压 胃食管反流 肥厚性心肌病 心脏神经症 胃炎 冠状动脉狭窄 心律失常 血管迷走性晕厥
83,支气管炎,支气管炎 慢性阻塞性肺疾病 脑卒中 胃炎 支气管扩张症 神经痛 冠状动脉粥样硬化性心脏病 肺间质纤维化 脑动脉粥样硬化 肺肉芽肿
213,输尿管结石,IgA肾病 精索静脉曲张 输尿管结石 肾结石 前列腺恶性肿瘤 食管良性肿瘤 液气胸 肾小球肾炎 脾脏损伤 膀胱结石
92,消化性溃疡,消化性溃疡 上消化道出血 胃恶性肿瘤 结肠息肉 冠状动脉粥样硬化性心脏病 急性腹膜炎 原发性醛固酮增多症 呼吸衰竭 胃炎 食管良性肿瘤
120,糖尿病,糖尿病 原发性醛固酮增多症 肥胖症 糖耐量异常 血小板减少 库欣综合征 上消化道出血 低钾血症 炎性肌病 下消化道出血
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 冠状动脉狭窄 肥厚性心肌病 扩张型心肌病 支气管炎 胸腔积液 甲状腺功能减退 心肌炎 高脂血症
142,肺恶性肿瘤,腹内疝 气胸 肺恶性肿瘤 肺良性肿瘤 冠状动脉粥样硬化性心脏病 高脂血症 液气胸 支气管哮喘 肥厚性心肌病 肾结石
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心力衰竭 高脂血症 冠状动脉狭窄 肺栓塞 气胸 白血病 高血压 肥厚性心肌病 颈动脉硬化
148,肺炎,胸腔积液 支气管扩张症 肺炎 慢性阻塞性肺疾病 肺脓肿 肺间质纤维化 支气管炎 肺恶性肿瘤 肺结核 液气胸
164,肾积水,小脑扁桃体下疝畸形 神经痛 乳腺恶性肿瘤 肾积水 IgA肾病 肝恶性肿瘤 阿尔茨海默病 颈动脉狭窄 胆囊息肉 肾结核
22,冠状动脉粥样硬化性心脏病,植物神经功能紊乱 冠状动脉粥样硬化性心脏病 颈动脉硬化 心脏神经症 冠状动脉狭窄 高血压 主动脉瓣狭窄 房间隔缺损 高脂血症 胃炎
56,心力衰竭,心力衰竭 高血压 扩张型心肌病 原发性醛固酮增多症 房间隔缺损 脂肪肝 支气管哮喘 胸腔积液 脾脏损伤 主动脉瓣狭窄
169,胃淋巴瘤,消化性溃疡 胰腺恶性肿瘤 上消化道出血 胃恶性肿瘤 肠梗阻 腹部恶性肿瘤 输尿管狭窄 脾脏损伤 胃炎 食管贲门黏膜撕裂综合征
188,脑卒中,脑卒中 短暂性脑缺血发作 胃炎 高脂血症 冠状动脉粥样硬化性心脏病 高血压 脂肪肝 支气管炎 重症肌无力 冠状动脉狭窄
120,糖尿病,糖尿病 小脑扁桃体下疝畸形 高脂血症 颈动脉硬化 多发性骨髓瘤 动脉导管未闭 神经痛 心脏神经症 支气管哮喘 胃炎
141,肺原位癌,颈动脉狭窄 肝恶性肿瘤 小脑扁桃体下疝畸形 IgA肾病 胰腺恶性肿瘤 前列腺恶性肿瘤 神经痛 肾结石 肺良性肿瘤 胆囊息肉
24,前列腺恶性肿瘤,前列腺恶性肿瘤 前列腺炎 膀胱炎 高脂血症 颈动脉硬化 前列腺增生 膀胱结石 输尿管结石 肾结石 精索静脉曲张
120,糖尿病,糖尿病 脑卒中 贫血 胃炎 肺脓肿 支气管炎 慢性肾功能不全 冠状动脉粥样硬化性心脏病 高血压 高脂血症
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 阿尔茨海默病 心包炎 主动脉夹层 高血压 心脏神经症 心力衰竭 心肌炎 肺脓肿 脾脏损伤
142,肺恶性肿瘤,食管恶性肿瘤 肺恶性肿瘤 输尿管狭窄 前列腺恶性肿瘤 腹部恶性肿瘤 胰腺恶性肿瘤 胃炎 胃食管反流 肺良性肿瘤 消化性溃疡
120,糖尿病,糖尿病 慢性肾功能不全 低钾血症 病毒性脑膜炎 脑卒中 甲状腺功能减退 冠状动脉狭窄 颈动脉硬化 主动脉夹层 颈动脉狭窄
22,冠状动脉粥样硬化性心脏病,高血压 冠状动脉粥样硬化性心脏病 心律失常 冠状动脉狭窄 颈动脉硬化 脑卒中 直肠息肉 心脏神经症 肾动脉狭窄 食管良性肿瘤
176,胆石症,胆石症 急性腹膜炎 胆道感染 急性胰腺炎 主动脉夹层 肠梗阻 胰腺恶性肿瘤 肺脓肿 腹部恶性肿瘤 胃恶性肿瘤
59,心律失常,病毒性脑膜炎 冠状动脉粥样硬化性心脏病 上消化道出血 脑卒中 心律失常 肾盂肾炎 急性肾衰竭 肺炎 心力衰竭 肠梗阻
176,胆石症,脾脏损伤 肠梗阻 胆石症 腹部恶性肿瘤 食管恶性肿瘤 胰腺恶性肿瘤 腹部开放性损伤 输尿管狭窄 前列腺恶性肿瘤 胃恶性肿瘤
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 胃恶性肿瘤 高脂血症 食管良性肿瘤 胃炎 肺良性肿瘤 气胸 尿道损伤 原发性醛固酮增多症 前列腺恶性肿瘤
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 上消化道出血 心律失常 主动脉瓣狭窄 脑卒中 胃炎 肥厚性心肌病 急性胰腺炎 心肌炎
182,胸膜炎,乳腺恶性肿瘤 肺良性肿瘤 肾积水 小脑扁桃体下疝畸形 食管良性肿瘤 阿尔茨海默病 肝恶性肿瘤 肾结石 输尿管狭窄 肾结核
232,颈动脉狭窄,颈动脉狭窄 肝恶性肿瘤 小脑扁桃体下疝畸形 白血病 前列腺恶性肿瘤 颈动脉硬化 腹部恶性肿瘤 胃恶性肿瘤 胰腺恶性肿瘤 前列腺增生
188,脑卒中,脑卒中 颈动脉狭窄 颈动脉硬化 小脑扁桃体下疝畸形 非霍奇金淋巴瘤 呼吸衰竭 急性腹膜炎 食管良性肿瘤 原发性醛固酮增多症 胃恶性肿瘤
162,肾病综合征,IgA肾病 肾小球肾炎 肾病综合征 颈动脉狭窄 白血病 前列腺恶性肿瘤 慢性肾功能不全 肥胖症 颈动脉硬化 肝恶性肿瘤
22,冠状动脉粥样硬化性心脏病,高脂血症 颈动脉硬化 高血压 胃食管反流 胃炎 冠状动脉粥样硬化性心脏病 冠状动脉狭窄 心脏神经症 胃息肉 胆石症
22,冠状动脉粥样硬化性心脏病,心律失常 上消化道出血 心力衰竭 低血压 冠状动脉粥样硬化性心脏病 高血压 贫血 尿道结石 前列腺恶性肿瘤 静脉血栓症
56,心力衰竭,急性肾衰竭 气胸 慢性肾功能不全 心包积液 心力衰竭 胸腔积液 心包炎 肾病综合征 冠状动脉粥样硬化性心脏病 腹内疝
120,糖尿病,糖尿病 食管良性肿瘤 精索静脉曲张 IgA肾病 前列腺恶性肿瘤 肝恶性肿瘤 直肠息肉 输尿管狭窄 胃恶性肿瘤 结肠息肉
78,扩张型心肌病,胸腔积液 心力衰竭 心肌炎 肺结核 炎性肌病 慢性肾功能不全 贫血 心内膜炎 多发性骨髓瘤 胸膜恶性肿瘤
176,胆石症,胆石症 胆道感染 非霍奇金淋巴瘤 胃恶性肿瘤 食管良性肿瘤 肾积水 白血病 肝恶性肿瘤 肾结石 炎性肌病
76,慢性阻塞性肺疾病,慢性阻塞性肺疾病 支气管炎 支气管扩张症 肺脓肿 肺结核 肺炎 肺栓塞 细支气管炎 支气管哮喘 胸腔积液
120,糖尿病,糖尿病 安眠药中毒 高脂血症 溃疡性结肠炎 心脏神经症 直肠息肉 皮层下动脉硬化性脑病 动脉导管未闭 室间隔缺损 房间隔缺损
148,肺炎,细支气管炎 肺炎 慢性阻塞性肺疾病 支气管炎 肺间质纤维化 病毒性肺炎 急性腹膜炎 动脉导管未闭 贫血 支气管扩张症
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 胃炎 主动脉夹层 高脂血症 冠状动脉狭窄 胃食管反流 颈动脉硬化 短暂性脑缺血发作 心脏神经症 心律失常
120,糖尿病,糖尿病 过敏性紫癜 高脂血症 心内膜炎 胰腺恶性肿瘤 脑卒中 肺脓肿 肾小球肾炎 血小板减少 脑炎
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 骨质疏松 心脏神经症 气胸 液气胸 胆囊息肉 高脂血症 精索静脉曲张 肥厚性心肌病 肺结核
80,支气管哮喘,支气管哮喘 肺曲霉菌病 支气管炎 结节病 肺栓塞 肺恶性肿瘤 胸腔积液 细支气管炎 液气胸 肺炎
74,慢性肾功能不全,肾小球肾炎 颈动脉硬化 慢性肾功能不全 骨质疏松 骨关节病 特发性间质性肺炎 病毒性脑膜炎 肺炎 支气管炎 胸腔积液
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 胃炎 心脏神经症 食管良性肿瘤 结肠息肉 短暂性脑缺血发作 高血压 高脂血症 心律失常 胃息肉
104,甲状腺肿,甲状腺肿 甲状腺炎 心房良性肿瘤 肺良性肿瘤 食管良性肿瘤 胸腔积液 胃恶性肿瘤 肺恶性肿瘤 胰腺恶性肿瘤 膀胱炎
149,肺结核,支气管哮喘 肺间质纤维化 结节病 过敏性肺炎 胸腔积液 支气管炎 慢性阻塞性肺疾病 细支气管炎 肺栓塞 高脂血症
199,腹部良性肿瘤,小脑扁桃体下疝畸形 颈动脉狭窄 重症肌无力 IgA肾病 颈动脉硬化 肝恶性肿瘤 烟雾病 腹部恶性肿瘤 尿道结石 胰腺恶性肿瘤
246,高血压,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 主动脉瓣狭窄 胸腔积液 颈动脉硬化 支气管炎 心律失常 高血压 血管迷走性晕厥 肺栓塞
82,支气管扩张症,支气管扩张症 胸腔积液 肺脓肿 细支气管炎 慢性阻塞性肺疾病 肺间质纤维化 特发性间质性肺炎 肺炎 支气管炎 肺结核
22,冠状动脉粥样硬化性心脏病,高脂血症 血管迷走性晕厥 冠状动脉粥样硬化性心脏病 颈动脉硬化 胃炎 主动脉瓣狭窄 植物神经功能紊乱 冠状动脉狭窄 高血压 心脏神经症
152,肺良性肿瘤,肝恶性肿瘤 食管恶性肿瘤 食管良性肿瘤 前列腺恶性肿瘤 精索静脉曲张 急性腹膜炎 结肠息肉 非霍奇金淋巴瘤 小脑扁桃体下疝畸形 白血病
