标签,疾病名字,top10
158,肩袖损伤,肩袖损伤 颈椎病 混合痔 冠状动脉粥样硬化性心脏病 肺炎 膝关节前十字韧带完全断裂 阑尾炎 糖尿病 膝关节病 子宫内膜息肉
22,冠状动脉狭窄,冠状动脉粥样硬化性心脏病 心律失常 糖尿病 冠状动脉狭窄 呼吸衰竭 肾结石 痛风 动脉导管未闭 膝关节病 胆石症
134,类风湿性关节炎,类风湿性关节炎 肺炎 冠状动脉粥样硬化性心脏病 短暂性脑缺血发作 肺恶性肿瘤 心律失常 结肠息肉 慢性阻塞性肺疾病 进行性系统性硬化症 胃炎
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 心力衰竭 肺炎 膀胱恶性肿瘤 脑卒中 肾小球肾炎 IgA肾病 肺结核 呼吸衰竭
219,腰椎间盘突出,腰椎间盘突出 腰椎管狭窄 颈椎病 糖尿病 胆石症 输尿管结石 肩袖损伤 腹部良性肿瘤 子宫内膜息肉 子宫平滑肌瘤
136,糖尿病,糖尿病 冠状动脉粥样硬化性心脏病 心律失常 肺炎 胃炎 颈动脉狭窄 胃食管反流 间质性肺病 慢性阻塞性肺疾病 前列腺恶性肿瘤
106,混合痔,混合痔 肛瘘 结肠息肉 结肠良性肿瘤 心律失常 心力衰竭 膀胱恶性肿瘤 子宫内膜息肉 甲状腺肿 前列腺恶性肿瘤
136,糖尿病,糖尿病 冠状动脉粥样硬化性心脏病 脑卒中 心律失常 颈椎病 混合痔 陈旧性膝前十字韧带断裂 支气管扩张症 直肠息肉 颈动脉狭窄
43,多发性骨髓瘤,多发性骨髓瘤 糖尿病 心律失常 慢性肾功能不全 肺部感染 冠状动脉粥样硬化性心脏病 血小板减少 肺炎 间质性肺病 肺动脉高压
232,膝关节半月板损伤,膝关节半月板损伤 膝关节病 膝关节前十字韧带完全断裂 子宫内膜息肉 肾病综合征 肾盂肾炎 肾积水 肾结核 肾结石 胃息肉
151,肝性脑病,肺炎 慢性肾功能不全 脑卒中 冠状动脉粥样硬化性心脏病 腹部恶性肿瘤 肺动脉高压 肺栓塞 糖尿病 肺恶性肿瘤 慢性阻塞性肺疾病
218,腰椎管狭窄,腰椎管狭窄 腰椎间盘突出 颈椎病 膝关节病 脑卒中 肺结核 心律失常 阑尾炎 子宫平滑肌瘤 肩袖损伤
218,腰椎管狭窄,腰椎管狭窄 腰椎间盘突出 颈椎病 肾恶性肿瘤 妊娠期糖尿病 前列腺恶性肿瘤 肺恶性肿瘤 脑动脉供血不足 肾梗死 肾病综合征
232,膝关节半月板损伤,膝关节半月板损伤 膝关节病 陈旧性膝前十字韧带断裂 股骨颈骨折 妊娠期糖尿病 子宫颈上皮内瘤变 子宫平滑肌瘤 膝关节前十字韧带完全断裂 子宫内膜息肉 类风湿性关节炎
9,乳腺恶性肿瘤,乳腺良性肿瘤 乳腺恶性肿瘤 颈椎病 糖尿病 子宫内膜息肉 膀胱恶性肿瘤 胆石症 腰椎管狭窄 冠状动脉粥样硬化性心脏病 甲状腺恶性肿瘤
134,类风湿性关节炎,类风湿性关节炎 脑卒中 膝关节病 腰椎管狭窄 肺恶性肿瘤 冠状动脉粥样硬化性心脏病 间质性肺病 股骨颈骨折 胃恶性肿瘤 肾恶性肿瘤
269,颈椎病,颈椎病 腰椎管狭窄 肾恶性肿瘤 腹部良性肿瘤 膝关节半月板损伤 阑尾炎 前列腺增生 膀胱恶性肿瘤 子宫内膜息肉 肺恶性肿瘤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 肺栓塞 心律失常 脑卒中 肺炎 慢性阻塞性肺疾病 慢性肾功能不全 肺恶性肿瘤 胸腔积液 支气管扩张症
136,糖尿病,糖尿病 玻璃体积血 白内障 视网膜脱离 高血压 胆石症 乳腺良性肿瘤 腹外疝 颈椎病 胃息肉
3,下消化道出血,腹部恶性肿瘤 混合痔 颈椎病 膝关节病 腰椎管狭窄 肾恶性肿瘤 前列腺恶性肿瘤 结肠息肉 下消化道出血 子宫内膜息肉
225,腹部良性肿瘤,颈椎病 腰椎管狭窄 腰椎间盘突出 腹部良性肿瘤 肾恶性肿瘤 膝关节病 子宫平滑肌瘤 子宫颈上皮内瘤变 陈旧性膝前十字韧带断裂 肺恶性肿瘤
218,腰椎管狭窄,颈椎病 肩袖损伤 脑卒中 腰椎管狭窄 腰椎间盘突出 子宫内膜息肉 子宫平滑肌瘤 陈旧性膝前十字韧带断裂 卵巢良性肿瘤 输卵管积水
269,颈椎病,颈椎病 腰椎管狭窄 胆石症 胆囊息肉 腰椎间盘突出 肺恶性肿瘤 肾恶性肿瘤 脑卒中 急性胰腺炎 腹部良性肿瘤
171,肺脓肿,肺炎 慢性阻塞性肺疾病 冠状动脉粥样硬化性心脏病 胆石症 肺结核 慢性肾功能不全 陈旧性膝前十字韧带断裂 心律失常 肺脓肿 支气管炎
103,消化性溃疡,消化性溃疡 上消化道出血 下消化道出血 脑卒中 颈椎病 结肠良性肿瘤 胆石症 子宫颈上皮内瘤变 子宫平滑肌瘤 妊娠期糖尿病
171,肺脓肿,肺炎 肺脓肿 支气管扩张症 肺恶性肿瘤 冠状动脉粥样硬化性心脏病 肺部感染 胆道感染 肺结核 慢性阻塞性肺疾病 腹部恶性肿瘤
211,脑卒中,脑卒中 短暂性脑缺血发作 椎-基底动脉供血不全 脑动脉供血不足 良性阵发性位置性眩晕 低血压 结肠息肉 子宫颈上皮内瘤变 膝关节半月板损伤 腹部良性肿瘤
106,混合痔,混合痔 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 胃肠炎 肾结石 肾积水
258,陈旧性膝前十字韧带断裂,陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 膝关节半月板损伤 肩袖损伤 子宫颈上皮内瘤变 颈椎病 肾盂肾炎 肾积水 肾结核 肾结石
232,膝关节半月板损伤,膝关节半月板损伤 膝关节病 陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 跟腱断裂 肩袖损伤 股骨颈骨折 胃炎 胃潴留 胃淋巴瘤
227,膀胱恶性肿瘤,膀胱恶性肿瘤 结肠息肉 颈椎病 肾结石 腰椎管狭窄 视网膜脱离 脑卒中 腰椎间盘突出 前列腺增生 膀胱结石
90,支气管扩张症,肺炎 支气管扩张症 慢性阻塞性肺疾病 支气管哮喘 肺恶性肿瘤 支气管炎 胃炎 脑卒中 胃息肉 气胸
168,肺炎,肺炎 肺恶性肿瘤 胆石症 肺结核 胸腔积液 肺脓肿 腰椎管狭窄 慢性阻塞性肺疾病 支气管扩张症 肺部感染
189,胃息肉,胃息肉 胆石症 阑尾炎 颈椎病 肾恶性肿瘤 膝关节病 肺恶性肿瘤 子宫内膜息肉 冠状动脉粥样硬化性心脏病 高血压
232,膝关节半月板损伤,膝关节半月板损伤 膝关节病 陈旧性膝前十字韧带断裂 子宫内膜息肉 脑卒中 甲状腺恶性肿瘤 男性不育症 胆石症 颈椎病 肩袖损伤
218,腰椎管狭窄,腰椎管狭窄 膝关节病 腰椎间盘突出 膀胱恶性肿瘤 颈椎病 腹部良性肿瘤 膝关节半月板损伤 股骨颈骨折 冠状动脉粥样硬化性心脏病 鼻窦瘘
4,下肢静脉曲张,下肢静脉曲张 大隐静脉曲张 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 IgA肾病
184,肾病综合征,肾病综合征 慢性肾功能不全 冠状动脉粥样硬化性心脏病 脑卒中 肾小球肾炎 前列腺增生 肾结石 脑动脉供血不足 糖尿病 肾恶性肿瘤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 肺炎 慢性阻塞性肺疾病 慢性肾功能不全 肺部感染 肺脓肿 脑卒中 支气管炎 支气管哮喘
207,脑动脉供血不足,脑卒中 高血压 心律失常 脑动脉供血不足 糖尿病 短暂性脑缺血发作 冠状动脉粥样硬化性心脏病 颈动脉硬化 颈椎病 膝关节病
252,重症肌无力,脑卒中 椎-基底动脉供血不全 糖尿病 脑动脉供血不足 短暂性脑缺血发作 结肠息肉 子宫内膜息肉 甲状腺恶性肿瘤 胃炎 良性阵发性位置性眩晕
219,腰椎间盘突出,腰椎管狭窄 腰椎间盘突出 肺恶性肿瘤 胆石症 胆囊息肉 阑尾炎 肺炎 心律失常 支气管哮喘 颈椎病
233,膝关节病,膝关节病 股骨颈骨折 妊娠期糖尿病 肾积水 腰椎管狭窄 肾恶性肿瘤 子宫内膜息肉 子宫平滑肌瘤 子宫颈上皮内瘤变 冠状动脉粥样硬化性心脏病
236,血小板减少,肺恶性肿瘤 子宫平滑肌瘤 胆石症 乳腺良性肿瘤 阑尾炎 短暂性脑缺血发作 肺部感染 肺结核 脑卒中 肺良性肿瘤
168,肺炎,肺炎 呼吸衰竭 心力衰竭 肺恶性肿瘤 肺部感染 支气管扩张症 慢性阻塞性肺疾病 间质性肺病 肺结核 心律失常
147,结肠良性肿瘤,结肠息肉 结肠良性肿瘤 肺炎 乳腺良性肿瘤 糖尿病 腹外疝 脑卒中 慢性阻塞性肺疾病 间质性肺病 子宫内膜息肉
169,肺结核,肺炎 肺恶性肿瘤 肺结核 支气管良性肿瘤 支气管扩张症 肺部感染 肺曲霉菌病 乳腺良性肿瘤 支气管炎 结节病
64,心力衰竭,冠状动脉粥样硬化性心脏病 心力衰竭 肺栓塞 心律失常 肺部感染 肺恶性肿瘤 颈椎病 糖尿病 甲状腺肿 膝关节病
108,炎性肌病,脑卒中 颈椎病 冠状动脉粥样硬化性心脏病 短暂性脑缺血发作 糖尿病 白内障 结肠息肉 甲状腺恶性肿瘤 玻璃体积血 妊娠期糖尿病
282,高血压,高血压 糖尿病 胆石症 低钾血症 结肠息肉 脑动脉炎 卵巢良性肿瘤 膝关节半月板损伤 强直性脊柱炎 陈旧性膝前十字韧带断裂
284,鼻窦炎,颈椎病 鼻窦炎 输卵管积水 子宫颈上皮内瘤变 子宫平滑肌瘤 子宫内膜息肉 乳腺良性肿瘤 卵巢良性肿瘤 结肠良性肿瘤 腹部良性肿瘤
96,新生儿黄疸,新生儿高胆红素血症 新生儿黄疸 肺炎 腰椎管狭窄 病毒性脑膜炎 白血病 IgA肾病 胃炎 胃潴留 胃淋巴瘤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 脑卒中 心律失常 甲状腺功能亢进症 新生儿高胆红素血症 糖尿病 结节病 胸腔积液 心力衰竭 膝关节前十字韧带完全断裂
53,小脑扁桃体下疝畸形,颈椎病 腰椎管狭窄 肾恶性肿瘤 膝关节病 腹部良性肿瘤 前列腺增生 妊娠期糖尿病 腹部恶性肿瘤 前列腺恶性肿瘤 下消化道出血
225,腹部良性肿瘤,前列腺增生 肾结石 前列腺恶性肿瘤 肺恶性肿瘤 腹部良性肿瘤 腰椎管狭窄 慢性肾功能不全 冠状动脉粥样硬化性心脏病 子宫平滑肌瘤 白内障
218,腰椎管狭窄,腰椎管狭窄 膝关节病 颈椎病 腰椎间盘突出 冠状动脉粥样硬化性心脏病 肾结石 胆石症 前列腺增生 子宫平滑肌瘤 妊娠期糖尿病
84,慢性阻塞性肺疾病,慢性阻塞性肺疾病 肺炎 肺恶性肿瘤 支气管扩张症 支气管哮喘 肺部感染 气胸 间质性肺病 乳腺良性肿瘤 输尿管狭窄
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 高血压 妊娠期糖尿病 气胸 膝关节病 前列腺增生 肺炎 子宫内膜息肉 心力衰竭
198,胆石症,胆石症 妊娠期糖尿病 子宫内膜息肉 陈旧性膝前十字韧带断裂 腰椎管狭窄 颈椎病 胆囊息肉 腹部良性肿瘤 膀胱恶性肿瘤 肝恶性肿瘤
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
162,肺恶性肿瘤,肺炎 肺恶性肿瘤 肺结核 支气管扩张症 支气管炎 慢性阻塞性肺疾病 胸腔积液 肺脓肿 特发性间质性肺炎 霍奇金淋巴瘤
218,腰椎管狭窄,腰椎管狭窄 肺恶性肿瘤 膝关节病 颈椎病 肾恶性肿瘤 股骨颈骨折 胆石症 腰椎间盘突出 前列腺恶性肿瘤 结肠良性肿瘤
90,支气管扩张症,肺炎 支气管扩张症 支气管哮喘 肺恶性肿瘤 慢性阻塞性肺疾病 细支气管炎 间质性肺病 肺部感染 白内障 肺结核
168,肺炎,肺炎 支气管炎 跟腱断裂 玻璃体积血 胃炎 膝关节半月板损伤 肺结核 膝关节前十字韧带完全断裂 输卵管积水 股骨颈骨折
269,颈椎病,颈椎病 胆石症 陈旧性膝前十字韧带断裂 肾恶性肿瘤 结肠息肉 腹部良性肿瘤 腰椎管狭窄 脑卒中 妊娠期糖尿病 胃息肉
219,腰椎间盘突出,子宫内膜息肉 颈椎病 甲状腺恶性肿瘤 精索静脉曲张 胆石症 子宫颈上皮内瘤变 膝关节前十字韧带完全断裂 胆囊息肉 腹部良性肿瘤 消化性溃疡
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 肺炎 慢性肾功能不全 高血压 慢性阻塞性肺疾病 腹部恶性肿瘤 肾恶性肿瘤 心脏神经症 支气管炎 输尿管结石
80,急性胰腺炎,胆石症 急性胰腺炎 冠状动脉粥样硬化性心脏病 消化性溃疡 心律失常 肺炎 胃炎 腹部恶性肿瘤 腹外疝 上消化道出血
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 膝关节病 腰椎管狭窄 膝关节半月板损伤 高血压 肾积水 甲状腺肿 腰椎间盘突出 骨关节病 心律失常
198,胆石症,胆石症 颈椎病 鼻窦瘘 膝关节半月板损伤 前列腺恶性肿瘤 陈旧性膝前十字韧带断裂 心律失常 阑尾炎 睡眠呼吸暂停低通气综合征 胆囊息肉
162,肺恶性肿瘤,冠状动脉粥样硬化性心脏病 肺恶性肿瘤 心律失常 肺部感染 间质性肺病 肺炎 血小板减少 急性肾衰竭 颈椎病 支气管哮喘
116,甲状腺恶性肿瘤,甲状腺恶性肿瘤 甲状腺肿 胆囊息肉 阑尾炎 肾积水 脑卒中 甲状腺功能亢进症 胃恶性肿瘤 陈旧性膝前十字韧带断裂 新生儿高胆红素血症
125,白内障,白内障 子宫内膜息肉 肺恶性肿瘤 肾病综合征 肾盂肾炎 肾积水 肾结核 肾结石 胃息肉 胃食管反流
98,椎-基底动脉供血不全,椎-基底动脉供血不全 脑卒中 脑动脉供血不足 短暂性脑缺血发作 白内障 冠状动脉粥样硬化性心脏病 糖尿病 颈动脉硬化 颈动脉狭窄 乳腺良性肿瘤
10,乳腺良性肿瘤,输卵管积水 心律失常 胆石症 乳腺良性肿瘤 甲状腺肿 子宫平滑肌瘤 腹部良性肿瘤 阑尾炎 男性不育症 胆囊息肉
82,慢性肾功能不全,慢性肾功能不全 肾病综合征 脑卒中 冠状动脉粥样硬化性心脏病 肺炎 心律失常 肺恶性肿瘤 肺结核 心力衰竭 膝关节病
181,肾恶性肿瘤,腰椎管狭窄 腰椎间盘突出 胃息肉 腹部良性肿瘤 子宫内膜息肉 子宫平滑肌瘤 子宫颈上皮内瘤变 甲状腺肿 胆石症 颈椎病
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 脑卒中 气胸 颈椎病 心律失常 心力衰竭 肺恶性肿瘤 结肠良性肿瘤 腰椎间盘突出 胆石症
219,腰椎间盘突出,腰椎管狭窄 腰椎间盘突出 子宫平滑肌瘤 肾恶性肿瘤 膝关节病 脑卒中 卵巢良性肿瘤 妊娠期糖尿病 前列腺恶性肿瘤 慢性肾功能不全
6,主动脉瓣关闭不全,冠状动脉粥样硬化性心脏病 肺恶性肿瘤 心力衰竭 慢性肾功能不全 主动脉夹层 呼吸衰竭 前列腺增生 肺部感染 膀胱恶性肿瘤 肺栓塞
44,大隐静脉曲张,大隐静脉曲张 下肢静脉曲张 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 IgA肾病
211,脑卒中,脑卒中 短暂性脑缺血发作 脑动脉供血不足 高血压 肺炎 糖尿病 腹外疝 椎-基底动脉供血不全 IgA肾病 胃潴留
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高血压 心律失常 胆石症 肺炎 短暂性脑缺血发作 慢性阻塞性肺疾病 乳腺良性肿瘤 糖尿病 胃食管反流
198,胆石症,胆石症 乳腺良性肿瘤 陈旧性膝前十字韧带断裂 腹部良性肿瘤 糖尿病 阑尾炎 膝关节前十字韧带完全断裂 甲状腺肿 冠状动脉粥样硬化性心脏病 心律失常
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 糖尿病 结肠息肉 妊娠期糖尿病 肺炎 直肠息肉 肥厚性心肌病 呼吸衰竭 心律失常 脑动脉炎
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
116,甲状腺恶性肿瘤,甲状腺恶性肿瘤 甲状腺肿 甲状腺炎 乳腺良性肿瘤 胆石症 膝关节前十字韧带完全断裂 鼻窦瘘 腹部良性肿瘤 乳腺恶性肿瘤 糖尿病
136,糖尿病,糖尿病 子宫内膜息肉 腹部良性肿瘤 精索静脉曲张 冠状动脉粥样硬化性心脏病 心律失常 白内障 甲状腺肿 甲状腺恶性肿瘤 乳腺恶性肿瘤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 脑卒中 高血压 糖尿病 肾恶性肿瘤 消化性溃疡 心律失常 肺部感染 慢性阻塞性肺疾病 短暂性脑缺血发作
231,膝关节前十字韧带完全断裂,陈旧性膝前十字韧带断裂 膝关节半月板损伤 子宫内膜息肉 子宫颈上皮内瘤变 膝关节前十字韧带完全断裂 卵巢良性肿瘤 输卵管积水 颈椎病 视网膜脱离 子宫平滑肌瘤
180,肾小球肾炎,肾小球肾炎 肾病综合征 腹部良性肿瘤 肾结石 子宫平滑肌瘤 子宫内膜息肉 糖尿病 乳腺良性肿瘤 多发性骨髓瘤 肺炎
46,子宫内膜息肉,子宫内膜息肉 冠状动脉粥样硬化性心脏病 结肠息肉 高血压 胆石症 胃食管反流 阑尾炎 脑卒中 肩袖损伤 胃息肉
45,妊娠期糖尿病,妊娠期糖尿病 卵巢良性肿瘤 腹部良性肿瘤 心律失常 子宫颈上皮内瘤变 子宫内膜息肉 输卵管积水 子宫平滑肌瘤 胃炎 胃潴留
106,混合痔,混合痔 腹外疝 乳腺良性肿瘤 结肠息肉 腹部良性肿瘤 甲状腺炎 甲状腺恶性肿瘤 鞘膜积液 精索静脉曲张 子宫内膜息肉
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 肺间质纤维化 气胸 糖尿病 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
150,肛瘘,混合痔 肛瘘 陈旧性膝前十字韧带断裂 男性不育症 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核
258,陈旧性膝前十字韧带断裂,陈旧性膝前十字韧带断裂 膝关节半月板损伤 膝关节前十字韧带完全断裂 肩袖损伤 子宫内膜息肉 子宫颈上皮内瘤变 颈椎病 视网膜脱离 妊娠期糖尿病 子宫平滑肌瘤
168,肺炎,肺炎 冠状动脉粥样硬化性心脏病 心律失常 肺恶性肿瘤 肺部感染 慢性阻塞性肺疾病 肺结核 支气管扩张症 胸腔积液 巨球蛋白血症
90,支气管扩张症,肺恶性肿瘤 肺良性肿瘤 腹部良性肿瘤 肾恶性肿瘤 心律失常 肾结石 前列腺增生 脑卒中 跟腱断裂 白内障
198,胆石症,胆石症 肾恶性肿瘤 阑尾炎 肺恶性肿瘤 胆囊息肉 输尿管结石 颈椎病 胃恶性肿瘤 冠状动脉粥样硬化性心脏病 急性胰腺炎
46,子宫内膜息肉,子宫内膜息肉 子宫平滑肌瘤 子宫颈上皮内瘤变 卵巢良性肿瘤 甲状腺肿 腹外疝 阑尾炎 强直性脊柱炎 胃炎 胃潴留
218,腰椎管狭窄,腰椎管狭窄 冠状动脉粥样硬化性心脏病 颈椎病 腰椎间盘突出 结肠良性肿瘤 心律失常 肾恶性肿瘤 输尿管结石 前列腺增生 间质性肺病
