标签,疾病名字,top10
232,膝关节半月板损伤,膝关节半月板损伤 膝关节病 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
151,肝性脑病,肺动脉高压 输尿管结石 胆道感染 肝恶性肿瘤 慢性肾功能不全 股骨颈骨折 IgA肾病 胃肠功能紊乱 胃炎 胃潴留
218,腰椎管狭窄,腰椎管狭窄 腰椎间盘突出 子宫颈上皮内瘤变 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 肾结石
218,腰椎管狭窄,腰椎管狭窄 输尿管结石 腰椎间盘突出 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
232,膝关节半月板损伤,膝关节半月板损伤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 胃肠炎 IgA肾病 肾积水
9,乳腺恶性肿瘤,膝关节半月板损伤 膀胱恶性肿瘤 腹部良性肿瘤 乳腺良性肿瘤 胆石症 结肠息肉 肾积水 肾结核 肾结石 胃息肉
134,类风湿性关节炎,子宫平滑肌瘤 颈椎病 腰椎管狭窄 腹部良性肿瘤 骨关节病 陈旧性膝前十字韧带断裂 IgA肾病 胃潴留 胃淋巴瘤 胃恶性肿瘤
269,颈椎病,腰椎间盘突出 肾恶性肿瘤 颈椎病 卵巢良性肿瘤 腹部良性肿瘤 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
24,冠状动脉粥样硬化性心脏病,心律失常 肺栓塞 冠状动脉粥样硬化性心脏病 肺恶性肿瘤 胃食管反流 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
136,糖尿病,糖尿病 玻璃体积血 白内障 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
3,下消化道出血,腰椎管狭窄 股骨颈骨折 卵巢良性肿瘤 子宫颈上皮内瘤变 妊娠期糖尿病 子宫内膜息肉 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
225,腹部良性肿瘤,腰椎间盘突出 子宫平滑肌瘤 颈椎病 前列腺恶性肿瘤 腹部良性肿瘤 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 IgA肾病
218,腰椎管狭窄,肩袖损伤 颈椎病 胆石症 输卵管积水 子宫内膜息肉 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
269,颈椎病,颈椎病 腰椎管狭窄 阑尾炎 卵巢良性肿瘤 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
171,肺脓肿,陈旧性膝前十字韧带断裂 肾动脉狭窄 气胸 肺炎 肛瘘 子宫内膜息肉 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
103,消化性溃疡,子宫颈上皮内瘤变 子宫平滑肌瘤 子宫内膜息肉 输卵管积水 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
171,肺脓肿,肺恶性肿瘤 支气管扩张症 前列腺恶性肿瘤 腹部恶性肿瘤 肾病综合征 肾盂肾炎 肾积水 肾结核 肾结石 胃息肉
211,脑卒中,脑卒中 肺恶性肿瘤 肝恶性肿瘤 子宫颈上皮内瘤变 椎-基底动脉供血不全 短暂性脑缺血发作 IgA肾病 胃肠功能紊乱 胃炎 胃潴留
106,混合痔,混合痔 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 胃肠炎 肾结石 肾积水
258,陈旧性膝前十字韧带断裂,陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
232,膝关节半月板损伤,膝关节半月板损伤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 胃肠炎 IgA肾病 肾积水
227,膀胱恶性肿瘤,结肠息肉 膀胱结石 颈椎病 男性不育症 肾积水 腹部良性肿瘤 鞘膜积液 IgA肾病 胃炎 胃潴留
90,支气管扩张症,子宫内膜息肉 子宫平滑肌瘤 慢性阻塞性肺疾病 支气管扩张症 IgA肾病 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
168,肺炎,腰椎间盘突出 腰椎管狭窄 甲状腺炎 肺结核 腹腔感染 肺脓肿 IgA肾病 胃潴留 胃淋巴瘤 胃恶性肿瘤
189,胃息肉,子宫内膜息肉 腹部良性肿瘤 肩袖损伤 陈旧性膝前十字韧带断裂 膝关节病 肾结核 肾结石 胃息肉 肾盂肾炎 胃肠炎
232,膝关节半月板损伤,膝关节半月板损伤 子宫颈上皮内瘤变 陈旧性膝前十字韧带断裂 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 肾结石
218,腰椎管狭窄,膝关节病 肺恶性肿瘤 肾积水 卵巢良性肿瘤 膀胱恶性肿瘤 股骨颈骨折 胃肠炎 胃肠功能紊乱 胃炎 胃潴留
4,下肢静脉曲张,下肢静脉曲张 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核
184,肾病综合征,肾病综合征 肾小球肾炎 输尿管狭窄 膀胱恶性肿瘤 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
207,脑动脉供血不足,腹部良性肿瘤 颈动脉硬化 结肠息肉 心律失常 胆道感染 胆石症 胃肠炎 胃肠功能紊乱 胃炎 胃潴留
252,重症肌无力,子宫内膜息肉 椎-基底动脉供血不全 乳腺良性肿瘤 子宫平滑肌瘤 胆囊息肉 肾结石 胃息肉 胃恶性肿瘤 胃肠炎 肾积水
219,腰椎间盘突出,胆囊息肉 阑尾炎 胆石症 腰椎管狭窄 腰椎间盘突出 IgA肾病 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
233,膝关节病,膝关节病 股骨颈骨折 子宫内膜息肉 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 IgA肾病 胃息肉
236,血小板减少,胆石症 子宫平滑肌瘤 阑尾炎 乳腺良性肿瘤 胆囊息肉 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
168,肺炎,肺炎 支气管扩张症 间质性肺病 肺部感染 肺脓肿 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
147,结肠良性肿瘤,腹外疝 结肠良性肿瘤 结肠息肉 乳腺良性肿瘤 IgA肾病 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
169,肺结核,精索静脉曲张 鼻窦炎 鼻窦瘘 阑尾炎 腹部良性肿瘤 子宫内膜息肉 子宫平滑肌瘤 胃潴留 胃淋巴瘤 胃恶性肿瘤
64,心力衰竭,肾恶性肿瘤 颈椎病 冠状动脉粥样硬化性心脏病 下肢静脉曲张 玻璃体积血 心律失常 睡眠呼吸暂停低通气综合征 胃肠功能紊乱 胃炎 胃潴留
108,炎性肌病,鼻窦瘘 腹部良性肿瘤 甲状腺恶性肿瘤 糖尿病 玻璃体积血 白内障 高血压 肾病综合征 肾积水 胃肠功能紊乱
282,高血压,膝关节半月板损伤 结肠息肉 高血压 甲状腺肿 子宫平滑肌瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
284,鼻窦炎,输卵管积水 子宫平滑肌瘤 子宫内膜息肉 鼻窦炎 腹部良性肿瘤 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
96,新生儿黄疸,新生儿高胆红素血症 新生儿黄疸 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠功能紊乱 胃息肉 肾结核
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 脑卒中 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核
53,小脑扁桃体下疝畸形,腰椎管狭窄 输尿管结石 颈椎病 肾恶性肿瘤 腹部良性肿瘤 前列腺恶性肿瘤 IgA肾病 胃炎 胃潴留 胃淋巴瘤
225,腹部良性肿瘤,肾恶性肿瘤 腹部良性肿瘤 前列腺恶性肿瘤 肾病综合征 肾盂肾炎 肾积水 肾结核 肾结石 胃肠炎 肾损伤
218,腰椎管狭窄,腰椎管狭窄 子宫平滑肌瘤 肺恶性肿瘤 肾结石 甲状腺恶性肿瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
84,慢性阻塞性肺疾病,慢性阻塞性肺疾病 腹部良性肿瘤 肺炎 子宫颈上皮内瘤变 乳腺良性肿瘤 胃肠功能紊乱 胃炎 胃潴留 胃肠炎 IgA肾病
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 子宫颈上皮内瘤变 子宫平滑肌瘤 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
198,胆石症,子宫内膜息肉 膝关节半月板损伤 胆石症 输卵管积水 卵巢良性肿瘤 子宫平滑肌瘤 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
162,肺恶性肿瘤,肺恶性肿瘤 胸腔积液 肺部感染 支气管扩张症 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃息肉
218,腰椎管狭窄,肾恶性肿瘤 腰椎管狭窄 卵巢良性肿瘤 子宫颈上皮内瘤变 妊娠期糖尿病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
90,支气管扩张症,支气管炎 支气管扩张症 肺炎 肺间质纤维化 腹外疝 慢性阻塞性肺疾病 胃食管反流 胃肠炎 胃肠功能紊乱 胃炎
168,肺炎,肺炎 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
269,颈椎病,精索静脉曲张 膝关节前十字韧带完全断裂 胆囊息肉 颈椎病 腰椎管狭窄 陈旧性膝前十字韧带断裂 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
219,腰椎间盘突出,子宫内膜息肉 股骨颈骨折 颈椎病 子宫颈上皮内瘤变 甲状腺恶性肿瘤 膝关节前十字韧带完全断裂 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高血压 心律失常 子宫平滑肌瘤 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
80,急性胰腺炎,消化性溃疡 胆石症 下消化道出血 心律失常 腹部良性肿瘤 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 膝关节病 肩袖损伤 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 IgA肾病 胃息肉
198,胆石症,肾恶性肿瘤 胆石症 肺恶性肿瘤 子宫内膜息肉 陈旧性膝前十字韧带断裂 前列腺恶性肿瘤 输尿管结石 肾结核 肾盂肾炎 肾病综合征
162,肺恶性肿瘤,糖尿病 脑卒中 颈动脉狭窄 肺恶性肿瘤 结肠息肉 肾梗死 肾病综合征 肾盂肾炎 肾积水 胃食管反流
116,甲状腺恶性肿瘤,甲状腺恶性肿瘤 甲状腺肿 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 胃炎 IgA肾病 肾积水
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
98,椎-基底动脉供血不全,椎-基底动脉供血不全 脑卒中 良性阵发性位置性眩晕 玻璃体积血 IgA肾病 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
10,乳腺良性肿瘤,输卵管积水 心律失常 卵巢良性肿瘤 乳腺良性肿瘤 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
82,慢性肾功能不全,慢性肾功能不全 肺良性肿瘤 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
181,肾恶性肿瘤,鼻窦炎 胆囊息肉 输卵管积水 胆石症 膀胱恶性肿瘤 视网膜脱离 甲状腺恶性肿瘤 IgA肾病 胃淋巴瘤 胃恶性肿瘤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 气胸 腹部良性肿瘤 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
219,腰椎间盘突出,腰椎管狭窄 腰椎间盘突出 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
6,主动脉瓣关闭不全,冠状动脉粥样硬化性心脏病 主动脉瓣关闭不全 腰椎管狭窄 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
44,大隐静脉曲张,大隐静脉曲张 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 胃肠炎 IgA肾病 肾结核
211,脑卒中,脑卒中 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核 肾积水
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
198,胆石症,陈旧性膝前十字韧带断裂 结肠息肉 胆石症 子宫内膜息肉 甲状腺恶性肿瘤 甲状腺肿 乳腺良性肿瘤 胃潴留 胃淋巴瘤 胃恶性肿瘤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
116,甲状腺恶性肿瘤,乳腺良性肿瘤 膝关节半月板损伤 膝关节前十字韧带完全断裂 甲状腺恶性肿瘤 子宫内膜息肉 甲状腺炎 肾结石 肾积水 肾盂肾炎 肾病综合征
136,糖尿病,子宫内膜息肉 糖尿病 鼻窦炎 大隐静脉曲张 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 玻璃体积血 甲状腺肿 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
231,膝关节前十字韧带完全断裂,陈旧性膝前十字韧带断裂 子宫内膜息肉 膝关节前十字韧带完全断裂 子宫颈上皮内瘤变 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
180,肾小球肾炎,子宫内膜息肉 子宫平滑肌瘤 腹部良性肿瘤 卵巢良性肿瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 IgA肾病
46,子宫内膜息肉,子宫内膜息肉 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
45,妊娠期糖尿病,妊娠期糖尿病 卵巢良性肿瘤 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核
106,混合痔,腹外疝 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核 肾积水
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
150,肛瘘,肛瘘 混合痔 输尿管结石 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核
258,陈旧性膝前十字韧带断裂,膝关节半月板损伤 陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
168,肺炎,肺炎 支气管扩张症 高脂血症 肺结核 精索静脉曲张 乳腺良性肿瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
90,支气管扩张症,肺良性肿瘤 肺恶性肿瘤 跟腱断裂 膀胱恶性肿瘤 腹部良性肿瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
198,胆石症,腹部良性肿瘤 甲状腺恶性肿瘤 肾恶性肿瘤 颈椎病 阑尾炎 胃恶性肿瘤 胃潴留 胃淋巴瘤 胃息肉 肾结石
46,子宫内膜息肉,子宫内膜息肉 子宫颈上皮内瘤变 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃肠炎 胃恶性肿瘤 肾结石
218,腰椎管狭窄,腰椎管狭窄 胆囊息肉 腰椎间盘突出 卵巢良性肿瘤 肾积水 腹部良性肿瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
218,腰椎管狭窄,腰椎管狭窄 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核 肾积水
131,睾丸扭转,阑尾炎 子宫平滑肌瘤 睾丸扭转 肾结石 腹部良性肿瘤 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
10,乳腺良性肿瘤,子宫平滑肌瘤 乳腺良性肿瘤 肾恶性肿瘤 肺良性肿瘤 肾结石 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃息肉
207,脑动脉供血不足,椎-基底动脉供血不全 脑卒中 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 IgA肾病 肾结核
30,卵巢良性肿瘤,输卵管积水 子宫平滑肌瘤 腹部良性肿瘤 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
221,腹外疝,腹外疝 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核 肾积水
188,肾结石,输尿管结石 肾结石 肺恶性肿瘤 肾恶性肿瘤 肾病综合征 肾盂肾炎 肾积水 肾结核 肾损伤 胃息肉
10,乳腺良性肿瘤,子宫内膜息肉 肾结石 颅内损伤 输卵管积水 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 IgA肾病 肾结核
190,胃恶性肿瘤,腹外疝 膀胱恶性肿瘤 冠状动脉狭窄 前列腺增生 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
225,腹部良性肿瘤,子宫平滑肌瘤 输卵管积水 腹部良性肿瘤 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
246,输尿管结石,输尿管结石 腹外疝 肺恶性肿瘤 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 IgA肾病
269,颈椎病,颈椎病 肾结石 肾恶性肿瘤 肾损伤 肾梗死 肾病综合征 肾盂肾炎 肾积水 肾结核 胃肠炎
253,间质性肺病,白内障 支气管恶性肿瘤 支气管哮喘 肝恶性肿瘤 前列腺增生 胸腔积液 前列腺恶性肿瘤 胃肠功能紊乱 胃炎 胃潴留
162,肺恶性肿瘤,肺部感染 肺炎 肺脓肿 腹部恶性肿瘤 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 IgA肾病
125,白内障,白内障 胃肠炎 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃食管反流 IgA肾病 肾结核
136,糖尿病,糖尿病 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 肾结核
45,妊娠期糖尿病,妊娠期糖尿病 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
225,腹部良性肿瘤,子宫平滑肌瘤 卵巢良性肿瘤 子宫颈上皮内瘤变 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉
269,颈椎病,子宫内膜息肉 子宫平滑肌瘤 子宫颈上皮内瘤变 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃肠炎 胃淋巴瘤 胃息肉
24,冠状动脉粥样硬化性心脏病,腹外疝 颈椎病 高血压 冠状动脉粥样硬化性心脏病 心律失常 前列腺恶性肿瘤 IgA肾病 胃炎 胃潴留 胃淋巴瘤
231,膝关节前十字韧带完全断裂,陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
4,下肢静脉曲张,下肢静脉曲张 大隐静脉曲张 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石 IgA肾病
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 膝关节病 子宫平滑肌瘤 子宫内膜息肉 高血压 肾积水 肾结核 肾结石 胃息肉 胃肠炎
180,肾小球肾炎,IgA肾病 肾病综合征 急性肾衰竭 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
119,男性不育症,男性不育症 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃肠炎 胃息肉 肾结核
24,冠状动脉粥样硬化性心脏病,高血压 冠状动脉粥样硬化性心脏病 胃炎 心律失常 肺栓塞 IgA肾病 胃肠炎 胃肠功能紊乱 胃潴留 胃淋巴瘤
168,肺炎,肺炎 支气管炎 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃肠炎 胃恶性肿瘤 肾结石
45,妊娠期糖尿病,妊娠期糖尿病 输卵管积水 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 IgA肾病 肾结石
30,卵巢良性肿瘤,输卵管积水 卵巢良性肿瘤 腹部良性肿瘤 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结石
218,腰椎管狭窄,腰椎间盘突出 腰椎管狭窄 IgA肾病 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 肾结核
24,冠状动脉粥样硬化性心脏病,子宫颈上皮内瘤变 心力衰竭 输卵管积水 膀胱恶性肿瘤 胃恶性肿瘤 子宫内膜息肉 胃肠功能紊乱 胃炎 胃潴留 胃淋巴瘤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 陈旧性膝前十字韧带断裂 男性不育症 腹部良性肿瘤 胃食管反流 IgA肾病 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤
84,慢性阻塞性肺疾病,慢性阻塞性肺疾病 肺恶性肿瘤 腹部良性肿瘤 支气管扩张症 脑卒中 肾盂肾炎 肾积水 肾结核 肾结石 胃息肉
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 前列腺恶性肿瘤 胃炎 胃潴留 胃淋巴瘤 胃恶性肿瘤 胃息肉 胃肠功能紊乱 IgA肾病 肾结核
84,慢性阻塞性肺疾病,肺恶性肿瘤 慢性阻塞性肺疾病 支气管扩张症 肺结核 肾盂肾炎 肾积水 肾结核 肾结石 胃息肉 胃食管反流
25,前列腺增生,肾恶性肿瘤 心律失常 肾积水 肾结石 膀胱恶性肿瘤 肺恶性肿瘤 前列腺恶性肿瘤 胃肠炎 胃肠功能紊乱 胃炎
