标签,疾病名字,top10
134,类风湿性关节炎,类风湿性关节炎 痛风 强直性脊柱炎 静脉血栓症 贫血 尿潴留 骨关节病 肺栓塞 胃炎 肺间质纤维化
24,冠状动脉粥样硬化性心脏病,慢性肾功能不全 心律失常 贫血 冠状动脉粥样硬化性心脏病 心力衰竭 血小板减少 多发性骨髓瘤 癫癎 肾结石 食管恶性肿瘤
219,腰椎间盘突出,腰椎间盘突出 神经痛 腰椎管狭窄 尿潴留 子宫内膜息肉 子宫颈上皮内瘤变 贫血 乳腺恶性肿瘤 妊娠期糖尿病 肩袖损伤
136,糖尿病,糖尿病 糖耐量异常 糖尿病性周围神经病 冠状动脉狭窄 冠状动脉粥样硬化性心脏病 静脉血栓症 胸腔积液 肾小球肾炎 颈动脉硬化 胃食管反流
106,混合痔,混合痔 直肠脱垂 子宫内膜息肉 子宫颈上皮内瘤变 肛瘘 直肠息肉 食管良性肿瘤 肾积水 乳腺良性肿瘤 下消化道出血
136,糖尿病,糖尿病 糖耐量异常 颈动脉狭窄 食管良性肿瘤 喉恶性肿瘤 冠状动脉粥样硬化性心脏病 男性不育症 肺隐球菌病 静脉血栓症 低血压
43,多发性骨髓瘤,多发性骨髓瘤 室间隔缺损 霍奇金淋巴瘤 白血病 房间隔缺损 骨髓增生异常综合征 巨球蛋白血症 肾结核 肺栓塞 静脉血栓症
232,膝关节半月板损伤,膝关节半月板损伤 子宫内膜息肉 颅内损伤 颈部血管瘤 乳腺恶性肿瘤 乳腺良性肿瘤 肩袖损伤 陈旧性膝前十字韧带断裂 膝关节病 食管良性肿瘤
151,肝性脑病,肝性脑病 肺栓塞 低血压 肝恶性肿瘤 胆道感染 脂肪肝 肺部感染 腹腔感染 贫血 急性肾衰竭
218,腰椎管狭窄,腰椎管狭窄 腰椎间盘突出 肺良性肿瘤 强直性脊柱炎 膝关节病 骨关节病 重症肌无力 低血压 食管良性肿瘤 腹部恶性肿瘤
218,腰椎管狭窄,腰椎管狭窄 腰椎间盘突出 前列腺恶性肿瘤 食管恶性肿瘤 腹部恶性肿瘤 强直性脊柱炎 肾恶性肿瘤 肠梗阻 肺良性肿瘤 胃恶性肿瘤
232,膝关节半月板损伤,膝关节半月板损伤 膝关节病 子宫颈上皮内瘤变 子宫内膜息肉 妊娠期糖尿病 骨关节病 陈旧性膝前十字韧带断裂 卵巢良性肿瘤 腹部良性肿瘤 输卵管积水
9,乳腺恶性肿瘤,乳腺恶性肿瘤 食管良性肿瘤 乳腺良性肿瘤 骨关节病 鼻窦瘘 皮层下动脉硬化性脑病 甲状腺肿 输尿管狭窄 贫血 腹内疝
134,类风湿性关节炎,类风湿性关节炎 骨关节病 风湿性多肌痛 血管炎 强直性脊柱炎 重叠综合征 腹内疝 贫血 结核性腹膜炎 脑动脉炎
269,颈椎病,颈椎病 小肠良性肿瘤 输尿管狭窄 肾恶性肿瘤 腹部恶性肿瘤 膝关节病 肠梗阻 股骨颈骨折 肾结石 小脑扁桃体下疝畸形
24,冠状动脉粥样硬化性心脏病,心律失常 肺动脉高压 风湿性心脏病 慢性阻塞性肺疾病 肺栓塞 心力衰竭 冠状动脉粥样硬化性心脏病 冠状动脉狭窄 主动脉瓣关闭不全 扩张型心肌病
136,糖尿病,玻璃体积血 腹内疝 糖尿病 前列腺恶性肿瘤 食管恶性肿瘤 脑炎 骨关节病 膀胱结石 贫血 前列腺增生
3,下消化道出血,腹部恶性肿瘤 下消化道出血 混合痔 小肠良性肿瘤 颅内损伤 肾恶性肿瘤 腹内疝 肺良性肿瘤 膝关节病 肠梗阻
225,腹部良性肿瘤,前列腺恶性肿瘤 食管恶性肿瘤 肾恶性肿瘤 肺良性肿瘤 液气胸 腰椎管狭窄 颈椎病 膀胱恶性肿瘤 喉恶性肿瘤 食管良性肿瘤
218,腰椎管狭窄,肩袖损伤 骨关节病 颈部血管瘤 IgA肾病 强直性脊柱炎 腰椎间盘突出 子宫平滑肌瘤 子宫内膜息肉 主动脉夹层 神经痛
269,颈椎病,支气管恶性肿瘤 颈椎病 跟腱断裂 肺良性肿瘤 脾脏损伤 前列腺恶性肿瘤 肺恶性肿瘤 阑尾炎 肺间质纤维化 肺泡蛋白沉着症
171,肺脓肿,小肠恶性肿瘤 肺脓肿 腹内疝 房间隔缺损 支气管炎 肺曲霉菌病 结节病 细支气管炎 支气管扩张症 肺炎
103,消化性溃疡,小肠良性肿瘤 消化性溃疡 下消化道出血 卵巢良性肿瘤 上消化道出血 腹部恶性肿瘤 胃恶性肿瘤 肺良性肿瘤 腹内疝 子宫颈上皮内瘤变
171,肺脓肿,肺脓肿 肺部感染 腹腔感染 低钠血症 急性腹膜炎 肺炎 支气管扩张症 贫血 肺恶性肿瘤 支气管恶性肿瘤
211,脑卒中,脑卒中 癫癎 椎-基底动脉供血不全 脑动静脉畸形 重症肌无力 病毒性脑膜炎 短暂性脑缺血发作 低血压 吉兰-巴雷综合征 糖尿病
106,混合痔,混合痔 直肠息肉 颈部血管瘤 食管良性肿瘤 喉恶性肿瘤 尿潴留 结肠良性肿瘤 鼻窦炎 鞘膜积液 食管恶性肿瘤
258,陈旧性膝前十字韧带断裂,陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 膝关节半月板损伤 食管良性肿瘤 腹部开放性损伤 贫血 腹内疝 精索静脉曲张 鼻窦瘘 颈部血管瘤
232,膝关节半月板损伤,膝关节半月板损伤 跟腱断裂 男性不育症 陈旧性膝前十字韧带断裂 腹部开放性损伤 股骨颈骨折 颅内损伤 肩袖损伤 膝关节病 尿道损伤
227,膀胱恶性肿瘤,膀胱恶性肿瘤 膀胱结石 膀胱炎 食管良性肿瘤 颈动脉硬化 肾恶性肿瘤 输尿管结石 前列腺增生 尿道结石 肾结石
90,支气管扩张症,支气管扩张症 胸膜病变 肝豆状核变性 过敏性肺炎 支气管狭窄 支气管恶性肿瘤 细支气管炎 肺炎 肺泡蛋白沉着症 支气管炎
168,肺炎,腹腔感染 胸腔积液 肺结核 胸膜炎 肺脓肿 胆道感染 肝恶性肿瘤 心内膜炎 心包炎 支气管恶性肿瘤
189,胃息肉,胃息肉 腹内疝 食管良性肿瘤 肠梗阻 腹部开放性损伤 胆石症 急性腹膜炎 卵巢良性肿瘤 肥胖症 输尿管结石
232,膝关节半月板损伤,膝关节半月板损伤 男性不育症 腹部开放性损伤 鼻窦炎 肛瘘 陈旧性膝前十字韧带断裂 肩袖损伤 食管良性肿瘤 精索静脉曲张 痴呆
218,腰椎管狭窄,腰椎管狭窄 膝关节病 食管良性肿瘤 股骨颈骨折 贫血 输尿管狭窄 肾动脉狭窄 胃潴留 膀胱炎 肾积水
4,下肢静脉曲张,下肢静脉曲张 大隐静脉曲张 男性不育症 精索静脉曲张 腹部开放性损伤 静脉血栓症 尿道损伤 肛瘘 颈部血管瘤 鼻窦炎
184,肾病综合征,肾病综合征 肾小球肾炎 急性肾衰竭 慢性肾功能不全 肺间质纤维化 糖尿病性周围神经病 输尿管狭窄 肺部感染 静脉血栓症 肺原位癌
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 心肌炎 肺部感染 肺炎 支气管炎 急性肾衰竭 心内膜炎 慢性阻塞性肺疾病 心力衰竭
207,脑动脉供血不足,颈动脉硬化 低血压 高血压 短暂性脑缺血发作 颈动脉狭窄 脑动脉粥样硬化 皮层下动脉硬化性脑病 烟雾病 食管良性肿瘤 脑卒中
252,重症肌无力,短暂性脑缺血发作 重症肌无力 椎-基底动脉供血不全 低血压 良性阵发性位置性眩晕 脑卒中 骨质疏松 嗜酸粒细胞增多综合征 脑动脉供血不足 甲状腺功能减退
219,腰椎间盘突出,肺良性肿瘤 喉恶性肿瘤 食管恶性肿瘤 肺恶性肿瘤 支气管恶性肿瘤 肝恶性肿瘤 前列腺恶性肿瘤 肺脓肿 腹部恶性肿瘤 肾结石
233,膝关节病,膝关节病 腹内疝 肾积水 股骨颈骨折 静脉血栓症 颅内损伤 子宫平滑肌瘤 肠梗阻 子宫颈上皮内瘤变 肾恶性肿瘤
236,血小板减少,特发性血小板减少性紫癜 血小板减少 骨髓增生异常综合征 肺肉芽肿 肺良性肿瘤 尿道损伤 食管良性肿瘤 子宫颈上皮内瘤变 子宫平滑肌瘤 血管炎
168,肺炎,小肠恶性肿瘤 呼吸衰竭 肺部感染 肺脓肿 支气管扩张症 心包积液 肺炎 急性腹膜炎 慢性阻塞性肺疾病 支气管炎
147,结肠良性肿瘤,结肠息肉 结肠良性肿瘤 颈动脉硬化 支气管扩张症 细支气管炎 直肠息肉 肺间质纤维化 胃食管反流 特发性间质性肺炎 乳腺良性肿瘤
169,肺结核,支气管扩张症 支气管炎 肺恶性肿瘤 肺结核 细支气管炎 支气管哮喘 结节病 支气管良性肿瘤 肺曲霉菌病 脑动脉炎
64,心力衰竭,心力衰竭 呼吸衰竭 冠状动脉粥样硬化性心脏病 心包积液 肺栓塞 肺结核 气胸 肺源性心脏病 房间隔缺损 心包炎
108,炎性肌病,炎性肌病 多发性硬化 重症肌无力 帕金森病 重叠综合征 食管良性肿瘤 脑卒中 脑炎 骨关节病 视神经脊髓炎
282,高血压,高血压 库欣综合征 原发性醛固酮增多症 高脂血症 糖耐量异常 低钾血症 肾动脉狭窄 脑动脉粥样硬化 男性不育症 甲状腺炎
284,鼻窦炎,鼻窦炎 肾恶性肿瘤 房间隔缺损 腹部良性肿瘤 结核性腹膜炎 颈椎病 肾积水 腹内疝 乳腺良性肿瘤 乳腺恶性肿瘤
96,新生儿黄疸,新生儿高胆红素血症 新生儿黄疸 心包炎 甲状腺功能亢进症 低血压 肝豆状核变性 扩张型心肌病 鞘膜积液 胆道感染 肾结核
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心脏神经症 颈动脉硬化 皮层下动脉硬化性脑病 甲状腺炎 糖尿病 高血压 甲状腺功能亢进症 糖耐量异常 多发性硬化
53,小脑扁桃体下疝畸形,食管恶性肿瘤 肾恶性肿瘤 小脑扁桃体下疝畸形 腹部开放性损伤 腹部恶性肿瘤 肺良性肿瘤 前列腺恶性肿瘤 腰椎管狭窄 腹内疝 贫血
225,腹部良性肿瘤,前列腺恶性肿瘤 腹部良性肿瘤 前列腺增生 肾恶性肿瘤 尿潴留 肺良性肿瘤 肾结石 鞘膜积液 食管恶性肿瘤 输尿管结石
218,腰椎管狭窄,腰椎管狭窄 强直性脊柱炎 食管恶性肿瘤 颈椎病 食管良性肿瘤 肾结石 膝关节病 重症肌无力 肺良性肿瘤 输尿管狭窄
84,慢性阻塞性肺疾病,支气管恶性肿瘤 支气管扩张症 慢性阻塞性肺疾病 细支气管炎 肺曲霉菌病 肺结核 支气管哮喘 颅内损伤 弥漫性肺间质疾病 过敏性肺炎
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 颈动脉硬化 高脂血症 肥厚性心肌病 高血压 膀胱炎 心律失常 低血压 心脏神经症 心包积液
198,胆石症,胆石症 胆道感染 低血压 乳腺恶性肿瘤 胆囊息肉 甲状腺功能亢进症 脑疝 血管迷走性晕厥 肝恶性肿瘤 子宫颈上皮内瘤变
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 颅内损伤 高血压 食管良性肿瘤 贫血 腹内疝 冠状动脉狭窄 冠状动脉粥样硬化性心脏病 鼻窦炎
162,肺恶性肿瘤,特发性间质性肺炎 肺脓肿 支气管恶性肿瘤 肺恶性肿瘤 肺结核 胸腔积液 胸膜炎 结节病 过敏性肺炎 肺炎
218,腰椎管狭窄,腹部恶性肿瘤 食管恶性肿瘤 腰椎管狭窄 肾恶性肿瘤 肺良性肿瘤 膝关节病 肺恶性肿瘤 前列腺恶性肿瘤 胃恶性肿瘤 结节病
90,支气管扩张症,支气管扩张症 间质性肺病 慢性阻塞性肺疾病 肺间质纤维化 骨质疏松 细支气管炎 结节病 过敏性肺炎 特发性间质性肺炎 支气管炎
168,肺炎,肺炎 特发性间质性肺炎 气管炎 嗜酸粒细胞增多综合征 骨质疏松 过敏性肺炎 支气管炎 类风湿性关节炎 职业性过敏性肺泡炎 支气管恶性肿瘤
269,颈椎病,颈椎病 跟腱断裂 肺良性肿瘤 胆石症 喉恶性肿瘤 腰椎间盘突出 鼻窦瘘 气胸 精索静脉曲张 霍奇金淋巴瘤
219,腰椎间盘突出,子宫颈上皮内瘤变 子宫内膜息肉 膀胱炎 输尿管狭窄 肾积水 胃息肉 结肠良性肿瘤 心脏神经症 颈椎病 卵巢良性肿瘤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 心律失常 心肌炎 上消化道出血 骨髓增生异常综合征 肺部感染 慢性阻塞性肺疾病 肺炎 主动脉夹层
80,急性胰腺炎,急性胰腺炎 消化性溃疡 胃炎 胃肠功能紊乱 胃食管反流 胆石症 低血氧症 胃恶性肿瘤 胆道感染 肺动脉高压
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高脂血症 膝关节病 高血压 肩袖损伤 心脏神经症 食管良性肿瘤 心力衰竭 重症肌无力 胃食管反流
198,胆石症,食管良性肿瘤 鼻窦瘘 精索静脉曲张 直肠息肉 胃息肉 鼻窦炎 颈椎病 前列腺恶性肿瘤 皮层下动脉硬化性脑病 膀胱恶性肿瘤
162,肺恶性肿瘤,支气管恶性肿瘤 贫血 肺脓肿 血管炎 胸腔积液 肺结核 骨髓增生异常综合征 肺恶性肿瘤 炎症后肺间质纤维化 肺部感染
116,甲状腺恶性肿瘤,甲状腺恶性肿瘤 颈部血管瘤 甲状腺肿 精索静脉曲张 肺血管畸形 肛瘘 男性不育症 急性腹膜炎 肾梗死 多发性末梢神经炎
125,白内障,白内障 子宫内膜息肉 重症肌无力 骨质疏松 支气管哮喘 肾小球肾炎 尿潴留 鼻窦炎 进行性系统性硬化症 颈部血管瘤
98,椎-基底动脉供血不全,椎-基底动脉供血不全 良性阵发性位置性眩晕 脑动脉供血不足 短暂性脑缺血发作 皮层下动脉硬化性脑病 低血压 脑卒中 多发性末梢神经炎 高脂血症 高血压
10,乳腺良性肿瘤,颈部血管瘤 乳腺良性肿瘤 输卵管积水 卵巢良性肿瘤 颈动脉硬化 食管良性肿瘤 腹部良性肿瘤 皮层下动脉硬化性脑病 胆囊息肉 乳腺恶性肿瘤
82,慢性肾功能不全,慢性肾功能不全 肺源性心脏病 癫癎 心包积液 胸腔积液 肾病综合征 静脉血栓症 肺动脉高压 肺间质纤维化 急性肾衰竭
181,肾恶性肿瘤,腰椎间盘突出 输尿管狭窄 胃息肉 食管良性肿瘤 膀胱炎 腰椎管狭窄 肾积水 直肠息肉 子宫颈上皮内瘤变 乳腺恶性肿瘤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 气胸 多发性硬化 霍奇金淋巴瘤 小脑扁桃体下疝畸形 喉恶性肿瘤 颈椎病 心脏神经症 液气胸 颈动脉硬化
219,腰椎间盘突出,腰椎管狭窄 腰椎间盘突出 膀胱炎 卵巢良性肿瘤 肺良性肿瘤 二尖瓣关闭不全 肾结石 输尿管狭窄 脑膜良性肿瘤 肺肉芽肿
6,主动脉瓣关闭不全,风湿性二尖瓣狭窄伴关闭不全 二尖瓣关闭不全 冠状动脉粥样硬化性心脏病 主动脉瓣关闭不全 房间隔缺损 二尖瓣脱垂 室间隔缺损 主动脉夹层 心力衰竭 主动脉瓣狭窄
44,大隐静脉曲张,大隐静脉曲张 下肢静脉曲张 输尿管结石 精索静脉曲张 肾结石 输尿管狭窄 膀胱恶性肿瘤 食管恶性肿瘤 膀胱结石 支气管恶性肿瘤
211,脑卒中,脑卒中 短暂性脑缺血发作 颈动脉狭窄 脑动脉粥样硬化 过敏性肺炎 皮层下动脉硬化性脑病 颈动脉硬化 食管良性肿瘤 腹外疝 椎-基底动脉供血不全
125,白内障,白内障 低血氧症 颈部血管瘤 小肠良性肿瘤 偏头痛 重叠综合征 子宫内膜息肉 血管迷走性晕厥 子宫平滑肌瘤 颅内损伤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 颈动脉硬化 冠状动脉狭窄 高血压 低血氧症 血管迷走性晕厥 静脉血栓症 尿潴留 胸腔积液 液气胸
198,胆石症,食管良性肿瘤 腹内疝 胆石症 胆囊息肉 胃息肉 直肠息肉 乳腺良性肿瘤 结肠息肉 肝豆状核变性 阑尾炎
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 食管恶性肿瘤 肥厚性心肌病 主动脉瓣狭窄 心肌炎 低血压 胃食管反流 胸腔积液 心力衰竭 心包积液
125,白内障,白内障 低血氧症 抗磷脂综合征 小肠良性肿瘤 颈部血管瘤 重叠综合征 偏头痛 血管迷走性晕厥 骨关节病 腹内疝
116,甲状腺恶性肿瘤,甲状腺恶性肿瘤 甲状腺炎 甲状腺肿 颈部血管瘤 甲状腺功能减退 二尖瓣脱垂 高脂血症 乳腺恶性肿瘤 食管良性肿瘤 鼻窦炎
136,糖尿病,糖尿病 低血糖症 心脏神经症 颈部血管瘤 子宫内膜息肉 室间隔缺损 骨髓增生异常综合征 甲状腺功能亢进症 颈动脉硬化 食管良性肿瘤
24,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 颈动脉硬化 心力衰竭 低血压 心脏神经症 脑卒中 神经痛 肥厚性心肌病 皮层下动脉硬化性脑病 肺脓肿
231,膝关节前十字韧带完全断裂,陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 子宫颈上皮内瘤变 子宫内膜息肉 膝关节半月板损伤 卵巢良性肿瘤 子宫平滑肌瘤 输卵管积水 贫血 胃息肉
180,肾小球肾炎,肾小球肾炎 胸腔积液 腹腔感染 肾病综合征 胃食管反流 IgA肾病 十二指肠憩室 胃炎 骨关节病 子宫平滑肌瘤
46,子宫内膜息肉,子宫内膜息肉 进行性系统性硬化症 胃食管反流 尿潴留 胃炎 输尿管狭窄 血管迷走性晕厥 子宫平滑肌瘤 直肠息肉 血管炎
45,妊娠期糖尿病,妊娠期糖尿病 卵巢良性肿瘤 子宫平滑肌瘤 子宫颈上皮内瘤变 腹部良性肿瘤 贫血 输卵管积水 膝关节病 子宫内膜息肉 脑膜良性肿瘤
106,混合痔,混合痔 腹外疝 直肠脱垂 精索静脉曲张 颈部血管瘤 前列腺炎 鞘膜积液 支气管恶性肿瘤 输尿管结石 鼻窦瘘
130,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 尿潴留 颈部血管瘤 心脏淀粉样变性 鼾症 鼻窦炎 精索静脉曲张 腹内疝 肾结石 肺良性肿瘤
150,肛瘘,肛瘘 混合痔 直肠脱垂 陈旧性膝前十字韧带断裂 膀胱炎 膝关节前十字韧带完全断裂 直肠息肉 精索静脉曲张 肾积水 输尿管狭窄
258,陈旧性膝前十字韧带断裂,陈旧性膝前十字韧带断裂 膝关节前十字韧带完全断裂 膝关节半月板损伤 子宫内膜息肉 子宫颈上皮内瘤变 颅内损伤 妊娠期糖尿病 肩袖损伤 乳腺恶性肿瘤 食管良性肿瘤
168,肺炎,纵隔炎 颈部血管瘤 特发性间质性肺炎 肺炎 支气管炎 结节病 肺脓肿 支气管扩张症 肺泡蛋白沉着症 细支气管炎
90,支气管扩张症,肺良性肿瘤 肺肉芽肿 肾结石 肾恶性肿瘤 食管良性肿瘤 输尿管结石 肺恶性肿瘤 肺泡蛋白沉着症 肺原位癌 房间隔缺损
198,胆石症,胆石症 急性腹膜炎 胆道感染 腹部恶性肿瘤 主动脉夹层 肾恶性肿瘤 急性胰腺炎 溃疡性结肠炎 输尿管结石 腹内疝
46,子宫内膜息肉,子宫内膜息肉 子宫平滑肌瘤 特发性间质性肺炎 血管迷走性晕厥 乳腺良性肿瘤 尿潴留 胃炎 胃食管反流 卵巢良性肿瘤 骨质疏松
218,腰椎管狭窄,腰椎管狭窄 贫血 骨关节病 重症肌无力 冠状动脉粥样硬化性心脏病 腰椎间盘突出 食管良性肿瘤 低血压 前列腺恶性肿瘤 心力衰竭
125,白内障,白内障 玻璃体积血 视网膜脱离 高血压 胃炎 支气管狭窄 乳腺良性肿瘤 膀胱炎 直肠脱垂 子宫内膜息肉
