标签,疾病名字,top10
115,睾丸扭转,精索静脉曲张 睾丸扭转 肾结石 阑尾炎 冠状动脉粥样硬化性心脏病 输尿管结石 气胸 胆石症 原发性血小板增多症 胃息肉
22,冠状动脉粥样硬化性心脏病,高血压 脑卒中 冠状动脉粥样硬化性心脏病 高脂血症 糖尿病 肺恶性肿瘤 颅内动脉瘤 颈动脉狭窄 短暂性脑缺血发作 肾结石
154,肺血管畸形,支气管扩张症 肺炎 肺结核 肺恶性肿瘤 支气管哮喘 脑卒中 肺曲霉菌病 肺动脉高压 类风湿性关节炎 慢性阻塞性肺疾病
56,心力衰竭,心力衰竭 冠状动脉粥样硬化性心脏病 呼吸衰竭 慢性阻塞性肺疾病 气胸 肺炎 心律失常 心包炎 支气管哮喘 肺结核
116,短暂性脑缺血发作,冠状动脉粥样硬化性心脏病 脑卒中 心律失常 糖尿病 短暂性脑缺血发作 慢性阻塞性肺疾病 肺恶性肿瘤 冠状动脉狭窄 消化性溃疡 胃息肉
148,肺炎,肺结核 肺恶性肿瘤 肺炎 肝恶性肿瘤 精索静脉曲张 肺隐球菌病 静脉血栓症 结肠息肉 肺脓肿 胸腔积液
148,肺炎,肺炎 肺恶性肿瘤 气胸 甲状腺肿 肺结核 支气管扩张症 呼吸衰竭 房间隔缺损 肾病综合征 室间隔缺损
80,支气管哮喘,支气管哮喘 冠状动脉粥样硬化性心脏病 肺恶性肿瘤 肺炎 慢性阻塞性肺疾病 支气管扩张症 支气管炎 脑卒中 糖尿病 心律失常
22,冠状动脉粥样硬化性心脏病,心力衰竭 冠状动脉粥样硬化性心脏病 肺栓塞 支气管哮喘 呼吸衰竭 结肠息肉 肺恶性肿瘤 膈肌麻痹 慢性阻塞性肺疾病 心律失常
188,脑卒中,脑卒中 冠状动脉粥样硬化性心脏病 肺恶性肿瘤 心律失常 高血压 支气管哮喘 糖尿病 前列腺恶性肿瘤 肾结石 结肠息肉
188,脑卒中,脑卒中 短暂性脑缺血发作 冠状动脉粥样硬化性心脏病 颈动脉狭窄 烟雾病 静脉血栓症 胃息肉 胃炎 糖尿病 结节病
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 高血压 急性胰腺炎 结肠息肉 脑卒中 肺炎 强直性脊柱炎 肺恶性肿瘤 支气管哮喘
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 结肠息肉 高血压 高脂血症 脑卒中 支气管哮喘 膀胱结石 胃息肉 肺结核
148,肺炎,肺炎 细支气管炎 喉恶性肿瘤 支气管炎 支气管哮喘 急性肾衰竭 甲状腺肿 肾梗死 肾病综合征 肾盂肾炎
114,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 鼾症 肾动脉狭窄 肾小球肾炎 肾损伤 肾梗死 肾病综合征 肾盂肾炎 肾积水 肾结核
130,结肠息肉,结肠息肉 冠状动脉粥样硬化性心脏病 糖尿病 肺炎 高血压 胸腔积液 心律失常 肺肉芽肿 胃炎 肺栓塞
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 肺炎 肺恶性肿瘤 糖尿病 肺结核 支气管扩张症 心律失常 支气管哮喘 睡眠呼吸暂停低通气综合征 慢性阻塞性肺疾病
127,细支气管炎,冠状动脉粥样硬化性心脏病 心力衰竭 呼吸衰竭 肺恶性肿瘤 高血压 肺炎 气胸 慢性阻塞性肺疾病 支气管哮喘 肺栓塞
46,尿潴留,前列腺增生 食管良性肿瘤 肺恶性肿瘤 膀胱结石 胃息肉 肾结石 结肠息肉 精索静脉曲张 胆囊息肉 脑卒中
148,肺炎,脑卒中 食管恶性肿瘤 冠状动脉粥样硬化性心脏病 结肠息肉 胃息肉 颅内损伤 肾积水 肺炎 前列腺恶性肿瘤 前列腺增生
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 高血压 冠状动脉狭窄 颈动脉硬化 胸腔积液 肺间质纤维化 动脉导管未闭 肺炎 胃息肉
246,高血压,冠状动脉粥样硬化性心脏病 高血压 心律失常 肺恶性肿瘤 高脂血症 糖尿病 胃炎 胃食管反流 低钾血症 骨髓增生异常综合征
72,急性胰腺炎,冠状动脉粥样硬化性心脏病 急性胰腺炎 糖尿病 胆石症 脑卒中 高血压 胃息肉 胃炎 消化性溃疡 肺炎
144,肺栓塞,冠状动脉粥样硬化性心脏病 肺恶性肿瘤 肺栓塞 慢性阻塞性肺疾病 肺炎 支气管哮喘 心律失常 肺结核 支气管恶性肿瘤 脑动脉炎
188,脑卒中,冠状动脉粥样硬化性心脏病 脑卒中 结肠息肉 心律失常 糖尿病 高血压 肾积水 颈动脉狭窄 肺恶性肿瘤 甲状腺功能亢进症
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高血压 脑卒中 心脏神经症 胃肠功能紊乱 腹内疝 心律失常 支气管恶性肿瘤 气胸 高脂血症
176,胆石症,胆石症 阑尾炎 急性胰腺炎 胆囊息肉 肝恶性肿瘤 肺炎 肺肉芽肿 胰腺恶性肿瘤 胆道感染 肾结石
144,肺栓塞,肺炎 肺恶性肿瘤 肺栓塞 冠状动脉粥样硬化性心脏病 心律失常 肺动脉高压 肺脓肿 肺结核 支气管哮喘 慢性阻塞性肺疾病
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 脑卒中 肺恶性肿瘤 肺炎 房间隔缺损 肝恶性肿瘤 慢性阻塞性肺疾病 肺栓塞 心肌炎 输尿管结石
148,肺炎,肺炎 慢性阻塞性肺疾病 支气管扩张症 肺恶性肿瘤 肺间质纤维化 支气管哮喘 肺结核 肺脓肿 特发性间质性肺炎 支气管炎
114,睡眠呼吸暂停低通气综合征,睡眠呼吸暂停低通气综合征 冠状动脉粥样硬化性心脏病 结肠息肉 糖尿病 腹部恶性肿瘤 特发性间质性肺炎 肺炎 鞘膜积液 肺恶性肿瘤 胆石症
20,冠状动脉狭窄,冠状动脉粥样硬化性心脏病 心律失常 高血压 脑卒中 颈动脉狭窄 支气管炎 癫痫 冠状动脉狭窄 高尿酸血症 高脂血症
59,心律失常,冠状动脉粥样硬化性心脏病 心律失常 脑卒中 糖尿病 结肠息肉 支气管炎 高血压 胆囊息肉 短暂性脑缺血发作 肾动脉狭窄
80,支气管哮喘,冠状动脉粥样硬化性心脏病 支气管哮喘 肺恶性肿瘤 胃炎 冠状动脉狭窄 精索静脉曲张 慢性阻塞性肺疾病 肺源性心脏病 前列腺增生 肺曲霉菌病
164,肾积水,肾积水 肺恶性肿瘤 输尿管结石 肝恶性肿瘤 肾结石 精索静脉曲张 IgA肾病 乳腺恶性肿瘤 小脑扁桃体下疝畸形 胆囊息肉
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心脏神经症 肺恶性肿瘤 糖尿病 胆石症 前列腺恶性肿瘤 前列腺增生 肺栓塞 阑尾炎 胆囊息肉
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 脑卒中 心律失常 颈动脉硬化 胃炎 气胸 肺间质纤维化 静脉血栓症 冠状动脉狭窄 肥厚性心肌病
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 脑卒中 高血压 高脂血症 冠状动脉狭窄 慢性阻塞性肺疾病 直肠脱垂 阑尾炎 心包炎 短暂性脑缺血发作
120,糖尿病,糖尿病 冠状动脉粥样硬化性心脏病 胃息肉 心律失常 胆石症 前列腺增生 前列腺恶性肿瘤 IgA肾病 肾结石 肾结核
48,尿道结石,前列腺恶性肿瘤 输尿管结石 前列腺增生 结肠息肉 肺炎 肾小球肾炎 肾积水 肾结石 糖尿病 胃息肉
74,慢性肾功能不全,肾病综合征 肾小球肾炎 慢性肾功能不全 心律失常 IgA肾病 尿道损伤 精索静脉曲张 冠状动脉粥样硬化性心脏病 胆囊息肉 肾积水
83,支气管炎,肺炎 炎性肌病 过敏性紫癜 肾病综合征 支气管炎 膀胱炎 白血病 细支气管炎 胆囊息肉 肾小球肾炎
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 脑卒中 心律失常 肺栓塞 冠状动脉狭窄 颈动脉硬化 心脏神经症 高血压 结肠息肉 高脂血症
188,脑卒中,脑卒中 冠状动脉粥样硬化性心脏病 结肠息肉 心律失常 胆囊息肉 胃息肉 乳腺恶性肿瘤 直肠息肉 肺恶性肿瘤 肾结石
56,心力衰竭,冠状动脉粥样硬化性心脏病 心力衰竭 慢性肾功能不全 肺动脉高压 胸腔积液 肺炎 肺栓塞 心律失常 肺恶性肿瘤 高血压
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 高血压 冠状动脉狭窄 结肠息肉 肺恶性肿瘤 胆石症 睡眠呼吸暂停低通气综合征 脑卒中 慢性阻塞性肺疾病
83,支气管炎,冠状动脉粥样硬化性心脏病 慢性阻塞性肺疾病 肺炎 肺恶性肿瘤 脑卒中 支气管炎 肺结核 结肠息肉 糖尿病 支气管扩张症
213,输尿管结石,精索静脉曲张 输尿管结石 肾病综合征 肾结石 前列腺增生 IgA肾病 结肠息肉 肾小球肾炎 胆囊息肉 膀胱结石
92,消化性溃疡,消化性溃疡 上消化道出血 冠状动脉粥样硬化性心脏病 腹部恶性肿瘤 结肠息肉 胃息肉 糖尿病 心律失常 毛细血管扩张症 血小板减少
120,糖尿病,糖尿病 冠状动脉粥样硬化性心脏病 肥胖症 脑卒中 炎性肌病 胃恶性肿瘤 白血病 肺恶性肿瘤 心力衰竭 低钾血症
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 肺恶性肿瘤 肺炎 高血压 脑卒中 支气管哮喘 糖尿病 肝恶性肿瘤 气胸
142,肺恶性肿瘤,冠状动脉粥样硬化性心脏病 肺恶性肿瘤 气胸 肺炎 腹部良性肿瘤 前列腺恶性肿瘤 胸腔积液 肺结核 胃息肉 冠状动脉狭窄
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心力衰竭 结肠息肉 高血压 胃食管反流 心律失常 胃恶性肿瘤 胃息肉 肾结石 肾结核
148,肺炎,慢性阻塞性肺疾病 肺炎 支气管扩张症 肺恶性肿瘤 冠状动脉粥样硬化性心脏病 脑卒中 肺肉芽肿 肺栓塞 心律失常 支气管哮喘
164,肾积水,肝恶性肿瘤 肾积水 甲状腺肿 睡眠呼吸暂停低通气综合征 肾结核 肺恶性肿瘤 胆石症 输尿管狭窄 乳腺恶性肿瘤 阑尾炎
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高血压 心律失常 心脏神经症 前列腺恶性肿瘤 胃炎 胆石症 睡眠呼吸暂停低通气综合征 低血氧症 低血压
56,心力衰竭,心力衰竭 高血压 冠状动脉粥样硬化性心脏病 脑卒中 肺恶性肿瘤 心律失常 呼吸衰竭 慢性阻塞性肺疾病 原发性醛固酮增多症 脑动脉粥样硬化
169,胃淋巴瘤,消化性溃疡 上消化道出血 胆石症 胃恶性肿瘤 冠状动脉粥样硬化性心脏病 腹部良性肿瘤 胃炎 肺恶性肿瘤 急性胰腺炎 食管贲门黏膜撕裂综合征
188,脑卒中,脑卒中 冠状动脉粥样硬化性心脏病 糖尿病 短暂性脑缺血发作 高血压 心律失常 支气管扩张症 胆囊息肉 前列腺增生 重症肌无力
120,糖尿病,糖尿病 冠状动脉粥样硬化性心脏病 胃炎 多发性骨髓瘤 肺良性肿瘤 小脑扁桃体下疝畸形 良性阵发性位置性眩晕 肺结核 鞘膜积液 肺恶性肿瘤
141,肺原位癌,前列腺恶性肿瘤 气胸 慢性肾功能不全 肝恶性肿瘤 IgA肾病 胆囊息肉 肾小球肾炎 肾结石 冠状动脉粥样硬化性心脏病 肺恶性肿瘤
24,前列腺恶性肿瘤,前列腺增生 前列腺恶性肿瘤 精索静脉曲张 心律失常 冠状动脉粥样硬化性心脏病 结肠息肉 前列腺炎 膀胱结石 胃息肉 阑尾炎
120,糖尿病,糖尿病 脑卒中 冠状动脉粥样硬化性心脏病 短暂性脑缺血发作 胃食管反流 胆石症 癫痫 高脂血症 高血压 糖尿病性周围神经病
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 气胸 高血压 心律失常 肺炎 液气胸 腹部开放性损伤 胆道感染 主动脉夹层 肾盂肾炎
142,肺恶性肿瘤,肺恶性肿瘤 冠状动脉粥样硬化性心脏病 前列腺恶性肿瘤 脑卒中 肾结石 前列腺增生 阑尾炎 精索静脉曲张 心律失常 结肠息肉
120,糖尿病,糖尿病 脑卒中 冠状动脉粥样硬化性心脏病 前列腺增生 短暂性脑缺血发作 心律失常 肺恶性肿瘤 糖耐量异常 贫血 肾病综合征
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 高血压 心律失常 脑卒中 冠状动脉狭窄 短暂性脑缺血发作 糖尿病 心肌炎 结肠息肉 阑尾炎
176,胆石症,胆石症 急性胰腺炎 肺炎 冠状动脉粥样硬化性心脏病 肺恶性肿瘤 胆道感染 腹部恶性肿瘤 胰腺恶性肿瘤 脑卒中 心律失常
59,心律失常,冠状动脉粥样硬化性心脏病 脑卒中 肺炎 心律失常 肺恶性肿瘤 急性胰腺炎 肝恶性肿瘤 慢性阻塞性肺疾病 肾积水 心肌炎
176,胆石症,肠梗阻 阑尾炎 胆囊息肉 胆石症 肺恶性肿瘤 胆道感染 腹部恶性肿瘤 肾结石 前列腺恶性肿瘤 冠状动脉粥样硬化性心脏病
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 腹部恶性肿瘤 高血压 气胸 心律失常 阑尾炎 胃恶性肿瘤 胆石症 液气胸 肝恶性肿瘤
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 脑卒中 高血压 糖尿病 胆石症 肺栓塞 肺炎 胃息肉 肾结石
182,胸膜炎,胃息肉 肾积水 乳腺恶性肿瘤 肾结石 肺恶性肿瘤 肺原位癌 IgA肾病 胸腔积液 腹部恶性肿瘤 输尿管结石
232,颈动脉狭窄,肝恶性肿瘤 腹部恶性肿瘤 前列腺恶性肿瘤 食管恶性肿瘤 原发性醛固酮增多症 脑卒中 糖尿病 颈动脉狭窄 肾小球肾炎 骨髓增生异常综合征
188,脑卒中,脑卒中 腹部良性肿瘤 前列腺增生 肝恶性肿瘤 高血压 结肠息肉 胃恶性肿瘤 冠状动脉粥样硬化性心脏病 颈动脉狭窄 颈动脉硬化
162,肾病综合征,IgA肾病 肾病综合征 肾小球肾炎 腹部良性肿瘤 液气胸 心力衰竭 脑卒中 高血压 气胸 甲状腺肿
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 糖尿病 脑卒中 结肠息肉 肺栓塞 急性胰腺炎 冠状动脉狭窄 高血压 胆石症 胃息肉
22,冠状动脉粥样硬化性心脏病,心律失常 冠状动脉粥样硬化性心脏病 心力衰竭 糖尿病 脑卒中 前列腺恶性肿瘤 胃息肉 甲状腺肿 短暂性脑缺血发作 结肠息肉
56,心力衰竭,冠状动脉粥样硬化性心脏病 气胸 心力衰竭 心律失常 肺恶性肿瘤 肾小球肾炎 肺结核 肾病综合征 呼吸衰竭 横纹肌溶解
120,糖尿病,糖尿病 血小板减少 甲状腺肿 腹部恶性肿瘤 精索静脉曲张 肾小球肾炎 结肠息肉 IgA肾病 肺炎 胃息肉
78,扩张型心肌病,冠状动脉粥样硬化性心脏病 肺炎 多发性骨髓瘤 肺恶性肿瘤 慢性阻塞性肺疾病 心律失常 脑卒中 心力衰竭 胆石症 肺栓塞
176,胆石症,胆囊息肉 短暂性脑缺血发作 胆石症 冠状动脉粥样硬化性心脏病 肺恶性肿瘤 糖尿病 食管恶性肿瘤 胃恶性肿瘤 心律失常 静脉血栓症
76,慢性阻塞性肺疾病,肺炎 慢性阻塞性肺疾病 肺恶性肿瘤 支气管炎 肺结核 支气管扩张症 支气管哮喘 脑卒中 肺栓塞 肺脓肿
120,糖尿病,糖尿病 冠状动脉粥样硬化性心脏病 溃疡性结肠炎 结肠息肉 急性胰腺炎 肾病综合征 肾小球肾炎 输尿管结石 阑尾炎 胆石症
148,肺炎,肺炎 细支气管炎 支气管炎 贫血 胃炎 病毒性脑膜炎 肝恶性肿瘤 心力衰竭 血管炎 心律失常
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 脑卒中 糖尿病 高血压 心律失常 肺恶性肿瘤 结肠息肉 冠状动脉狭窄 睡眠呼吸暂停低通气综合征 前列腺增生
120,糖尿病,糖尿病 冠状动脉粥样硬化性心脏病 结肠息肉 脑卒中 肾结石 慢性阻塞性肺疾病 糖耐量异常 精索静脉曲张 腹部良性肿瘤 胃淋巴瘤
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 气胸 心律失常 心脏神经症 食管良性肿瘤 高脂血症 胃恶性肿瘤 胃息肉 肾结石 肾结核
80,支气管哮喘,肺恶性肿瘤 肺炎 慢性阻塞性肺疾病 支气管哮喘 冠状动脉粥样硬化性心脏病 肺结核 支气管炎 肺栓塞 高血压 支气管扩张症
74,慢性肾功能不全,肾小球肾炎 慢性肾功能不全 肾病综合征 冠状动脉粥样硬化性心脏病 脑卒中 糖尿病 心律失常 肺炎 短暂性脑缺血发作 肺间质纤维化
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 脑卒中 结肠息肉 胃息肉 胆囊息肉 心律失常 糖尿病 肾结石 直肠息肉 前列腺增生
104,甲状腺肿,甲状腺肿 IgA肾病 肾动脉狭窄 肾小球肾炎 肾损伤 肾梗死 肾病综合征 肾盂肾炎 肾积水 肾结核
149,肺结核,冠状动脉粥样硬化性心脏病 肺炎 支气管哮喘 慢性阻塞性肺疾病 肺动脉高压 高血压 肺结核 胸腔积液 支气管炎 冠状动脉狭窄
199,腹部良性肿瘤,精索静脉曲张 脑卒中 小脑扁桃体下疝畸形 白血病 肾病综合征 肾结石 前列腺增生 肾小球肾炎 短暂性脑缺血发作 颈动脉狭窄
246,高血压,冠状动脉粥样硬化性心脏病 冠状动脉狭窄 糖尿病 高血压 心律失常 脑卒中 肺栓塞 肺恶性肿瘤 前列腺增生 肺炎
82,支气管扩张症,支气管扩张症 肺炎 肺恶性肿瘤 慢性阻塞性肺疾病 支气管哮喘 脑卒中 冠状动脉粥样硬化性心脏病 过敏性肺炎 细支气管炎 胆石症
22,冠状动脉粥样硬化性心脏病,冠状动脉粥样硬化性心脏病 心律失常 糖尿病 高血压 结肠息肉 输尿管狭窄 冠状动脉狭窄 颈动脉狭窄 神经痛 短暂性脑缺血发作
152,肺良性肿瘤,胃息肉 结肠息肉 肺恶性肿瘤 冠状动脉粥样硬化性心脏病 肺良性肿瘤 腹部恶性肿瘤 多发性骨髓瘤 颅内损伤 睡眠呼吸暂停低通气综合征 肾小球肾炎
104,甲状腺肿,甲状腺肿 鞘膜积液 食管良性肿瘤 结肠息肉 腹部良性肿瘤 胃息肉 肾结石 肾结核 肾积水 IgA肾病
144,肺栓塞,冠状动脉粥样硬化性心脏病 肺栓塞 心律失常 支气管哮喘 高血压 肺恶性肿瘤 肺动脉高压 肺炎 肺结核 慢性阻塞性肺疾病
148,肺炎,肺炎 细支气管炎 心律失常 高血压 支气管炎 IgA肾病 胃恶性肿瘤 胃息肉 肾结石 肾积水
246,高血压,冠状动脉粥样硬化性心脏病 心律失常 高血压 糖尿病 脑动脉炎 肺结核 胃息肉 前列腺恶性肿瘤 前列腺增生 输尿管狭窄
246,高血压,高血压 原发性醛固酮增多症 脑卒中 慢性肾功能不全 前列腺增生 IgA肾病 冠状动脉粥样硬化性心脏病 肺恶性肿瘤 肾积水 肾病综合征
213,输尿管结石,输尿管结石 肾结石 精索静脉曲张 前列腺增生 胆石症 肾积水 结肠息肉 糖尿病 输尿管狭窄 脑卒中
166,肾结石,前列腺恶性肿瘤 冠状动脉粥样硬化性心脏病 脑卒中 食管良性肿瘤 前列腺增生 腹部恶性肿瘤 肾结石 颈动脉狭窄 肺原位癌 心律失常
